position;colour
[240,223,-8];[30,29,25]
[-386,2,58];[110,130,154]
[-321,20,-63];[135,84,39]
[-241,1,85];[104,118,131]
[-374,115,-43];[48,47,45]
[136,267,25];[73,73,73]
[-234,263,14];[18,25,41]
[406,13,22];[142,142,142]
[-292,2,97];[109,135,166]
[144,57,-60];[62,63,65]
[485,13,67];[125,137,149]
[486,13,68];[121,129,139]
[485,13,70];[137,148,165]
[-162,148,-9];[132,122,110]
[377,127,-99];[62,59,54]
[484,13,70];[135,146,163]
[-54,13,-11];[149,147,134]
[273,49,-76];[56,52,49]
[147,81,-87];[45,36,31]
[115,89,-77];[54,34,35]
[-393,27,-37];[56,55,51]
[185,41,-94];[73,66,56]
[395,14,-78];[52,29,21]
[-247,67,-31];[57,55,56]
[180,49,-72];[41,42,44]
[-109,48,-25];[110,104,88]
[-216,80,-22];[79,79,87]
[-325,20,-87];[126,87,48]
[-208,125,-16];[102,98,89]
[277,7,96];[111,123,137]
[453,140,6];[56,52,41]
[185,11,37];[106,110,121]
[-292,94,-61];[13,14,9]
[480,12,72];[117,123,135]
[-280,192,-41];[65,63,51]
[267,200,-6];[90,69,48]
[-317,217,-51];[132,97,67]
[-243,120,-99];[91,61,35]
[120,56,9];[163,172,179]
[379,82,-96];[50,36,27]
[246,224,-8];[29,28,24]
[395,46,-17];[46,41,38]
[390,91,-97];[23,13,4]
[46,74,-20];[160,141,111]
[443,109,-99];[68,49,35]
[-248,4,41];[122,134,148]
[-260,113,-77];[17,16,12]
[216,254,15];[49,53,52]
[261,256,18];[161,151,139]
[424,58,-53];[70,63,57]
[-266,89,-72];[32,28,19]
[452,29,4];[70,48,35]
[371,100,-49];[22,18,9]
[102,30,18];[79,86,104]
[357,77,-88];[8,8,8]
[366,125,-96];[54,44,42]
[-280,90,-49];[80,71,62]
[-334,218,-46];[26,26,28]
[232,187,-7];[97,82,61]
[-71,51,-40];[119,62,32]
[146,143,-32];[21,10,8]
[152,158,-14];[100,89,71]
[131,7,92];[100,120,144]
[51,115,-4];[153,142,122]
[-77,22,-29];[79,65,52]
[-311,198,-42];[83,73,61]
[497,185,10];[174,183,196]
[471,229,25];[122,123,118]
[-375,81,-96];[86,74,58]
[-307,6,-32];[122,114,101]
[485,13,72];[124,133,146]
[486,13,72];[114,122,135]
[-315,72,-99];[141,95,61]
[56,145,9];[138,126,112]
[284,8,88];[98,107,120]
[-119,132,-23];[146,137,119]
[210,208,-9];[101,90,68]
[199,265,21];[19,26,32]
[-274,31,-27];[50,39,35]
[358,73,-82];[7,6,2]
[-280,263,2];[8,14,30]
[418,106,-1];[62,46,49]
[338,106,19];[111,98,81]
[487,13,73];[124,133,148]
[427,140,-77];[41,36,30]
[453,81,19];[149,141,126]
[-376,134,-62];[17,19,16]
[365,8,89];[115,133,153]
[370,230,-3];[33,26,18]
[414,44,-13];[16,15,13]
[433,74,-67];[32,33,28]
[328,48,13];[166,155,133]
[-198,263,11];[15,23,36]
[82,267,8];[98,82,66]
[367,181,7];[68,68,68]
[492,50,11];[152,137,114]
[223,56,-99];[175,177,174]
[-133,264,14];[11,17,31]
[65,256,23];[53,62,79]
[27,25,-39];[114,98,73]
[-326,111,-99];[112,78,50]
[-330,43,-99];[97,56,26]
[42,256,-4];[21,22,26]
[-377,204,-31];[80,77,72]
[487,13,71];[108,116,126]
[434,35,1];[45,46,41]
[254,72,-99];[22,31,46]
[488,12,71];[107,115,128]
[380,137,-67];[56,44,32]
[312,35,7];[23,19,10]
[-417,260,7];[43,52,65]
[283,11,29];[105,112,122]
[-213,264,-5];[10,16,30]
[443,24,1];[82,64,42]
[490,13,71];[126,137,154]
[354,7,97];[127,137,146]
[-150,25,-9];[74,77,70]
[490,13,72];[109,119,128]
[89,60,19];[165,158,140]
[492,13,73];[89,98,111]
[-340,76,-63];[164,117,47]
[-473,212,-30];[49,34,41]
[365,54,14];[139,152,158]
[20,117,-37];[134,85,52]
[71,20,19];[59,56,49]
[454,112,-46];[83,73,71]
[494,13,73];[119,131,143]
[-345,72,-99];[92,78,65]
[230,252,17];[91,95,120]
[129,6,95];[116,122,122]
[153,229,-7];[25,25,25]
[209,74,-40];[49,44,38]
[48,6,71];[113,126,143]
[67,64,18];[50,40,28]
[496,13,71];[114,122,132]
[-237,42,-32];[56,49,41]
[131,13,-2];[87,86,82]
[325,208,25];[140,149,166]
[444,270,42];[77,51,34]
[-81,186,-33];[76,56,55]
[-162,4,72];[121,146,166]
[-438,149,-20];[124,116,103]
[224,56,-59];[64,65,67]
[301,170,-7];[45,38,28]
[497,13,71];[109,118,125]
[-9,265,15];[12,14,27]
[431,129,-3];[57,40,30]
[366,22,6];[178,191,199]
[197,7,94];[104,125,156]
[351,88,-60];[58,49,44]
[232,244,8];[18,19,24]
[136,91,-87];[25,13,13]
[-15,209,-28];[15,16,21]
[209,253,14];[42,41,36]
[177,177,-12];[88,75,56]
[45,6,92];[61,68,76]
[-413,134,-21];[141,147,147]
[285,131,-99];[86,65,48]
[497,13,72];[122,130,140]
[10,188,-28];[39,36,31]
[413,19,-67];[44,29,24]
[157,218,-13];[25,24,20]
[-269,42,-24];[101,101,93]
[-264,31,-99];[97,46,19]
[166,12,29];[103,111,124]
[499,12,72];[113,122,129]
[-261,3,35];[107,119,131]
[179,121,-99];[108,73,43]
[349,12,35];[103,112,127]
[-96,192,-21];[129,127,115]
[297,140,-92];[89,72,65]
[-7,132,-38];[83,55,34]
[-375,101,-55];[183,165,129]
[191,187,-11];[28,24,23]
[264,9,64];[108,128,152]
[502,13,70];[158,163,169]
[226,10,39];[96,103,109]
[292,12,22];[124,132,145]
[126,195,-9];[55,56,60]
[111,112,2];[116,120,131]
[502,13,69];[158,163,169]
[-242,113,-99];[71,43,21]
[297,118,-93];[65,61,60]
[45,8,42];[107,115,128]
[418,60,-98];[22,17,23]
[-35,265,24];[11,17,31]
[503,12,71];[116,120,129]
[503,12,70];[133,138,142]
[-477,54,-35];[132,83,68]
[459,21,17];[148,124,98]
[272,114,-62];[67,57,47]
[-136,245,-9];[23,22,20]
[504,13,73];[118,123,127]
[480,11,85];[118,127,142]
[-74,203,-30];[170,146,110]
[432,11,57];[119,131,143]
[480,12,83];[117,126,143]
[80,8,71];[118,128,138]
[1,236,-17];[12,15,24]
[104,246,10];[80,85,89]
[-101,11,1];[152,160,171]
[453,102,-18];[60,35,39]
[-252,264,4];[15,21,33]
[274,14,2];[75,75,73]
[-386,89,-24];[46,37,40]
[-294,19,-90];[115,69,35]
[267,201,-6];[79,66,47]
[481,12,79];[115,131,144]
[-493,3,-28];[151,146,142]
[-373,1,77];[114,126,138]
[481,12,77];[116,125,138]
[416,126,-99];[40,39,37]
[-114,264,32];[114,113,108]
[405,10,-64];[56,29,18]
[64,127,15];[150,126,114]
[479,12,74];[126,138,152]
[-264,87,-81];[54,49,45]
[470,11,82];[119,127,140]
[33,257,21];[49,49,51]
[-328,181,-39];[70,72,50]
[135,125,-90];[43,24,18]
[361,12,33];[123,131,142]
[117,9,59];[112,128,144]
[-482,0,72];[102,112,122]
[-342,53,-75];[39,42,33]
[138,97,-17];[89,81,79]
[471,11,81];[110,118,128]
[468,11,77];[112,119,129]
[376,152,11];[76,84,97]
[468,11,78];[116,124,134]
[375,50,-39];[27,27,27]
[-293,98,-99];[95,54,32]
[490,203,13];[159,164,170]
[184,242,-2];[11,12,16]
[-238,4,64];[107,84,74]
[-262,30,-33];[129,122,114]
[-132,252,-9];[52,51,49]
[421,173,-1];[24,23,18]
[-301,33,-99];[133,84,43]
[-414,196,-18];[94,93,88]
[392,75,-12];[27,28,30]
[-336,154,-99];[129,105,77]
[137,31,-16];[107,103,102]
[474,12,76];[117,123,137]
[-301,141,-99];[107,67,41]
[-458,1,17];[89,98,105]
[-314,2,52];[116,138,159]
[-381,232,-16];[42,44,43]
[256,8,81];[106,121,144]
[473,12,77];[128,137,150]
[-10,166,-37];[27,22,16]
[-380,15,-37];[71,76,79]
[-321,2,64];[105,122,130]
[451,139,-55];[73,61,49]
[472,12,75];[112,120,133]
[471,12,75];[111,120,135]
[493,34,11];[166,156,144]
[226,154,-55];[75,79,82]
[134,124,-97];[43,23,14]
[-472,4,-33];[130,126,91]
[360,56,-86];[64,59,53]
[400,171,0];[28,23,17]
[-268,47,-26];[46,48,45]
[-255,106,-99];[137,97,46]
[6,22,-36];[133,117,92]
[-291,117,-65];[134,148,161]
[386,127,1];[70,66,55]
[-427,245,-2];[66,65,79]
[113,61,-61];[54,44,52]
[223,244,-2];[13,11,22]
[-300,182,-40];[61,61,53]
[-496,217,-37];[137,99,86]
[-488,60,-37];[136,86,63]
[280,43,-87];[71,68,63]
[-13,85,-39];[137,70,28]
[270,117,-63];[85,80,76]
[210,145,-40];[49,36,28]
[-130,237,-8];[32,32,32]
[79,8,69];[98,114,129]
[367,212,18];[61,61,61]
[348,11,46];[103,110,128]
[185,12,28];[134,143,158]
[325,227,25];[123,132,149]
[416,67,-99];[11,10,6]
[411,51,0];[57,56,52]
[474,12,77];[108,116,126]
[186,265,27];[52,62,61]
[-163,136,-9];[139,135,124]
[490,55,11];[115,106,97]
[-241,112,-94];[38,24,15]
[13,265,29];[44,47,54]
[473,12,79];[114,130,146]
[473,12,78];[125,136,156]
[-224,84,-23];[156,148,135]
[-311,252,-12];[23,26,31]
[215,206,-8];[83,68,47]
[-92,234,-5];[25,25,25]
[435,9,90];[108,115,123]
[37,263,-3];[8,13,16]
[475,12,78];[110,119,134]
[-256,147,-29];[128,117,95]
[-411,165,-23];[148,152,151]
[476,12,75];[110,120,129]
[479,12,77];[124,137,153]
[29,139,-37];[115,59,34]
[224,8,82];[86,101,122]
[139,91,-19];[142,141,139]
[-353,166,-42];[107,98,89]
[195,51,-68];[21,23,22]
[-167,78,-9];[40,39,34]
[-253,67,-94];[148,60,22]
[434,31,1];[43,44,39]
[-258,150,-99];[129,97,72]
[-292,2,46];[111,127,140]
[477,12,77];[110,118,131]
[478,12,77];[124,133,148]
[478,12,76];[130,139,154]
[12,6,59];[106,115,122]
[-295,24,-51];[192,155,25]
[40,8,48];[115,127,141]
[-480,197,-34];[115,87,84]
[-281,11,-46];[25,24,20]
[478,12,78];[109,119,129]
[263,39,-92];[124,98,71]
[478,12,79];[114,124,134]
[408,264,4];[18,19,23]
[480,12,80];[112,122,132]
[480,12,82];[114,125,142]
[479,12,81];[114,126,138]
[479,12,82];[117,133,148]
[348,128,20];[87,74,57]
[252,163,-85];[91,74,56]
[-118,5,70];[103,124,141]
[391,13,-72];[51,27,23]
[-374,106,-99];[120,92,71]
[-64,77,-39];[136,62,27]
[-330,255,-13];[15,19,28]
[-210,99,-20];[122,115,105]
[-390,1,98];[97,123,148]
[-376,261,16];[29,33,45]
[-161,264,14];[18,24,38]
[-275,117,-27];[17,17,17]
[244,11,30];[96,113,131]
[378,115,-29];[33,26,16]
[100,8,61];[101,118,138]
[149,59,-60];[58,53,50]
[14,8,40];[110,122,136]
[390,165,-2];[93,66,37]
[-227,4,58];[116,141,163]
[-402,40,-38];[55,55,53]
[370,82,-44];[23,20,15]
[105,243,9];[80,73,65]
[474,11,81];[112,121,134]
[346,9,69];[119,127,138]
[-247,53,-27];[36,33,28]
[-259,142,-87];[52,43,38]
[356,81,-69];[43,43,41]
[-338,47,-73];[30,30,22]
[249,252,17];[146,132,119]
[266,140,-47];[56,38,38]
[-122,174,-24];[94,86,75]
[175,147,-51];[57,45,33]
[30,256,23];[26,29,36]
[276,59,-29];[115,79,45]
[213,232,-10];[27,23,20]
[169,165,-99];[49,39,30]
[257,113,-54];[130,97,78]
[-387,208,-21];[25,35,36]
[181,242,6];[21,21,23]
[0,265,5];[10,14,26]
[-428,4,7];[122,128,140]
[473,11,80];[122,134,146]
[-228,152,-27];[92,79,70]
[-334,269,25];[161,165,166]
[14,8,47];[129,147,171]
[-398,145,-35];[157,163,163]
[383,28,-98];[85,81,80]
[-386,170,-32];[162,166,165]
[228,178,-11];[21,11,9]
[145,222,-4];[30,30,30]
[-448,1,52];[102,113,130]
[-29,222,-28];[19,20,25]
[136,36,17];[211,214,221]
[353,105,-94];[16,8,5]
[232,86,-99];[72,55,37]
[41,10,31];[110,121,138]
[194,64,-99];[19,22,27]
[298,108,-85];[47,43,40]
[-175,6,51];[62,75,91]
[472,11,81];[112,119,129]
[298,73,-76];[43,47,59]
[190,144,-12];[104,102,90]
[159,76,-61];[42,34,32]
[472,11,84];[111,121,131]
[137,114,-88];[33,15,11]
[471,11,84];[110,119,132]
[-313,263,-8];[14,17,34]
[-340,263,-12];[13,16,31]
[120,80,-76];[25,24,22]
[395,69,-6];[25,25,25]
[497,15,34];[118,126,139]
[310,55,1];[80,59,38]
[166,63,-54];[35,28,33]
[450,80,-12];[38,26,26]
[112,128,-2];[108,119,137]
[390,37,-23];[26,20,20]
[162,106,-99];[91,58,43]
[406,184,-1];[27,22,16]
[196,144,-21];[20,20,18]
[470,11,86];[122,138,153]
[357,83,-50];[97,92,86]
[471,11,86];[120,133,149]
[246,93,-99];[38,35,28]
[-341,4,31];[108,118,128]
[470,11,87];[119,131,145]
[315,15,12];[128,131,136]
[117,148,-70];[60,43,35]
[106,148,8];[150,161,178]
[-49,180,-31];[76,66,54]
[473,11,86];[127,134,144]
[241,41,-99];[53,54,59]
[234,146,-41];[59,35,22]
[-160,5,57];[115,136,155]
[388,106,0];[60,59,55]
[322,236,22];[104,100,97]
[-251,152,-29];[137,126,104]
[474,11,82];[109,121,133]
[178,56,-47];[24,28,27]
[256,59,-59];[16,15,13]
[-385,38,-36];[62,64,59]
[177,51,-66];[25,25,27]
[474,11,83];[118,126,137]
[-378,117,-61];[165,162,143]
[44,6,82];[89,98,111]
[446,142,-66];[80,59,42]
[-60,105,-39];[100,53,35]
[197,162,-75];[64,49,42]
[480,133,23];[129,107,83]
[-409,65,-25];[131,132,127]
[442,86,-69];[40,42,31]
[-256,2,71];[78,89,91]
[192,13,-6];[154,154,154]
[-19,22,-27];[89,58,30]
[149,226,-8];[29,29,27]
[231,41,-88];[62,52,42]
[-13,179,-14];[108,99,81]
[287,53,-72];[49,45,46]
[-149,118,-9];[148,141,131]
[140,95,-31];[73,49,45]
[353,80,-57];[72,78,78]
[-208,90,-17];[61,57,54]
[475,14,49];[116,129,148]
[-332,19,-55];[114,75,44]
[275,84,-12];[118,111,93]
[414,173,-3];[18,16,17]
[-148,264,27];[76,80,89]
[361,54,-67];[64,63,59]
[371,170,0];[60,50,38]
[-105,21,-25];[158,131,104]
[246,101,-99];[102,86,71]
[-379,90,-61];[196,174,137]
[171,47,-87];[92,75,55]
[-252,121,-99];[163,122,90]
[476,12,81];[114,127,143]
[-104,8,33];[99,115,138]
[-158,5,65];[124,149,177]
[-396,260,-19];[13,16,23]
[504,174,10];[52,28,41]
[152,152,-14];[116,105,83]
[95,8,74];[111,126,149]
[-356,108,-99];[98,70,56]
[372,89,-97];[16,14,15]
[475,11,83];[119,131,145]
[117,11,29];[180,153,82]
[-9,266,37];[137,140,113]
[115,143,-56];[53,49,48]
[98,193,13];[145,135,123]
[500,12,86];[113,121,132]
[-261,73,-22];[162,160,161]
[385,73,-24];[30,28,29]
[-381,114,-32];[31,30,36]
[-69,185,-33];[34,26,24]
[369,216,0];[33,28,24]
[367,156,9];[82,81,86]
[-434,3,23];[105,119,132]
[475,12,81];[111,120,133]
[-370,1,64];[45,49,58]
[409,152,-3];[41,31,21]
[-378,129,-61];[91,87,76]
[476,11,84];[126,139,155]
[401,68,-11];[20,24,35]
[159,87,-99];[55,44,40]
[310,168,15];[72,65,47]
[298,106,-81];[72,66,66]
[-253,4,45];[99,111,123]
[264,8,78];[96,113,129]
[-188,7,11];[143,146,153]
[264,21,-11];[119,103,87]
[-351,138,-47];[22,22,22]
[-498,115,-41];[56,45,39]
[-74,236,-3];[33,33,35]
[166,267,28];[130,120,111]
[129,114,-82];[49,26,18]
[-377,19,-32];[43,52,69]
[372,267,42];[67,74,82]
[-469,186,-31];[27,25,28]
[307,204,19];[77,74,55]
[-294,227,-59];[139,99,64]
[-322,105,-99];[119,66,32]
[39,11,21];[79,78,86]
[-363,65,-79];[79,57,44]
[477,11,84];[121,134,151]
[391,99,-98];[16,11,7]
[294,7,86];[98,112,123]
[477,12,82];[115,131,146]
[-353,2,97];[107,132,163]
[249,11,26];[106,114,124]
[319,69,9];[57,53,28]
[490,75,9];[190,194,197]
[-488,205,-35];[131,98,91]
[203,45,-99];[52,60,73]
[473,14,44];[98,105,121]
[427,174,0];[34,31,24]
[-110,163,-22];[143,126,100]
[365,43,18];[168,178,188]
[-333,148,-43];[40,37,30]
[478,12,84];[118,133,152]
[297,117,-87];[83,55,41]
[379,8,82];[119,130,147]
[120,38,41];[177,97,134]
[-58,8,41];[121,148,175]
[-55,6,61];[89,107,107]
[298,101,-71];[73,71,74]
[-282,73,-47];[106,97,88]
[479,11,85];[121,135,148]
[161,146,-99];[74,53,36]
[-371,261,-15];[24,29,35]
[362,266,42];[64,68,69]
[-9,181,-11];[30,31,33]
[-357,265,23];[48,52,55]
[376,90,-32];[10,9,5]
[-279,80,-65];[33,30,21]
[36,45,-29];[73,66,47]
[387,15,14];[169,174,180]
[9,238,-3];[56,55,53]
[61,80,16];[123,120,113]
[478,11,85];[123,141,155]
[-56,4,96];[116,133,151]
[-322,4,-6];[174,177,182]
[477,11,86];[122,137,156]
[450,92,-30];[46,35,33]
[243,169,-96];[79,65,56]
[424,133,1];[66,62,50]
[296,145,-90];[86,75,69]
[441,159,2];[115,100,69]
[497,73,8];[107,100,90]
[65,140,14];[138,128,127]
[424,141,-63];[38,38,28]
[273,73,-99];[21,22,24]
[-72,256,-3];[20,23,28]
[-231,263,19];[51,55,66]
[-284,185,-40];[84,85,69]
[181,194,-10];[101,92,74]
[-291,20,-78];[126,77,44]
[442,11,65];[111,125,136]
[426,67,-2];[27,22,26]
[477,11,85];[119,136,154]
[453,109,-48];[55,41,28]
[434,17,1];[117,90,61]
[-476,209,-33];[98,79,81]
[405,25,-85];[43,26,19]
[-206,234,-9];[58,54,51]
[164,259,10];[28,28,28]
[-269,70,-20];[63,59,60]
[267,73,-34];[38,32,34]
[476,11,87];[114,121,127]
[-25,29,-40];[91,59,36]
[-317,48,-99];[166,106,54]
[112,130,-1];[113,125,139]
[-425,231,-20];[54,55,59]
[453,102,-60];[66,49,42]
[202,65,-52];[31,30,26]
[396,11,-62];[56,38,28]
[294,134,-5];[77,68,50]
[10,38,-39];[88,42,9]
[299,40,11];[153,39,64]
[431,197,0];[16,12,9]
[-395,1,59];[92,106,119]
[215,244,10];[20,19,25]
[-89,207,-28];[39,39,37]
[477,11,87];[124,133,150]
[111,105,-63];[57,36,41]
[331,144,19];[150,119,98]
[391,199,-1];[28,29,21]
[-281,254,-12];[51,51,53]
[480,11,86];[119,129,139]
[-288,20,-94];[114,65,32]
[-241,134,-99];[66,48,38]
[160,114,-53];[62,42,31]
[403,12,38];[117,124,134]
[59,168,12];[132,131,126]
[-257,32,-98];[45,27,17]
[81,12,28];[135,145,154]
[73,262,8];[75,77,76]
[160,16,-14];[158,157,155]
[-350,223,-42];[72,72,72]
[8,104,-38];[118,53,23]
[-368,50,-85];[70,63,55]
[442,23,-31];[27,26,22]
[30,251,8];[33,34,38]
[-321,42,-99];[147,84,40]
[448,146,2];[44,34,24]
[340,19,17];[180,172,159]
[245,264,18];[121,103,89]
[-334,231,-45];[21,19,20]
[-20,243,-24];[17,20,29]
[-263,118,-74];[38,27,7]
[481,12,86];[115,123,136]
[-321,87,-99];[97,56,34]
[-467,1,88];[115,140,168]
[253,238,6];[11,12,17]
[480,11,87];[119,126,134]
[389,263,12];[10,11,16]
[130,68,-41];[44,32,34]
[373,10,59];[110,124,137]
[-334,135,-99];[147,108,67]
[245,68,-40];[27,31,30]
[284,120,-99];[127,81,55]
[34,211,-5];[24,25,29]
[480,11,88];[123,130,146]
[294,49,-78];[48,47,45]
[189,38,-96];[68,61,55]
[441,152,7];[32,34,33]
[-223,111,-28];[76,67,50]
[480,11,89];[128,141,157]
[390,93,-1];[66,62,53]
[-491,1,83];[110,125,146]
[-488,23,-37];[130,89,71]
[-152,7,33];[115,135,159]
[167,162,-99];[57,37,28]
[503,56,11];[184,182,183]
[356,67,19];[173,158,139]
[370,138,-68];[78,74,65]
[197,7,89];[114,128,157]
[-264,81,-99];[27,14,5]
[481,12,88];[123,134,154]
[228,165,-78];[63,54,45]
[-452,24,-28];[18,17,13]
[482,11,89];[122,138,154]
[212,8,64];[118,129,146]
[-381,212,-27];[33,36,41]
[435,142,-68];[82,55,34]
[-4,239,-23];[15,18,27]
[-440,5,95];[104,128,156]
[450,10,95];[113,128,149]
[317,72,9];[133,120,103]
[482,12,87];[115,128,144]
[483,12,88];[117,130,146]
[447,264,49];[171,162,147]
[-235,136,-25];[55,51,48]
[141,148,-51];[58,44,35]
[484,11,87];[123,131,141]
[-366,91,-81];[82,67,48]
[203,69,-50];[25,24,19]
[377,77,-97];[41,40,36]
[484,12,86];[129,141,153]
[231,170,-96];[62,52,42]
[-263,3,49];[105,127,151]
[421,56,-39];[39,43,44]
[-196,264,6];[13,19,35]
[483,12,87];[114,130,143]
[137,123,-16];[114,110,98]
[484,16,24];[131,138,146]
[-491,204,-36];[138,104,95]
[489,98,9];[172,176,177]
[86,260,8];[117,104,96]
[-505,166,-39];[121,102,85]
[275,57,-34];[46,40,50]
[391,12,37];[109,119,129]
[-328,20,-53];[129,69,32]
[393,79,-96];[25,26,30]
[435,226,-1];[43,39,30]
[-312,235,-62];[84,57,40]
[394,70,-16];[42,42,40]
[298,91,-91];[45,34,28]
[-344,147,-44];[26,26,24]
[-278,16,-45];[18,18,16]
[483,12,85];[121,129,139]
[-300,139,-99];[105,61,36]
[144,12,18];[110,123,140]
[-319,263,-10];[12,18,34]
[389,12,30];[97,106,119]
[481,12,84];[115,127,141]
[-253,145,-29];[105,98,80]
[-335,60,-91];[111,86,66]
[233,8,73];[109,124,131]
[482,12,81];[125,136,156]
[-385,50,-36];[16,17,12]
[483,12,81];[122,137,156]
[424,35,-56];[48,48,46]
[232,56,-99];[21,17,16]
[366,68,4];[58,58,58]
[474,153,24];[158,150,147]
[483,12,80];[122,137,156]
[-312,2,63];[100,120,129]
[197,64,-99];[18,17,22]
[384,30,-35];[21,19,20]
[278,142,-80];[78,65,56]
[-500,189,-38];[137,103,93]
[18,263,-2];[16,17,21]
[354,263,30];[37,40,31]
[116,148,-60];[61,57,56]
[-273,113,-39];[52,52,52]
[191,59,-50];[17,18,22]
[476,14,47];[96,105,122]
[502,30,11];[169,162,152]
[245,53,-99];[16,10,12]
[-354,215,-52];[50,49,54]
[107,7,97];[104,108,111]
[247,150,-99];[65,51,42]
[378,142,0];[51,40,34]
[485,12,77];[114,130,145]
[-273,142,-68];[59,34,14]
[-264,19,-50];[108,74,39]
[-224,6,3];[170,175,178]
[172,253,11];[48,49,43]
[144,86,-66];[36,31,35]
[484,12,78];[118,130,144]
[-257,55,-23];[41,47,107]
[483,12,77];[122,130,143]
[231,143,-22];[55,47,36]
[209,168,-99];[55,51,48]
[381,262,28];[41,44,51]
[228,67,-45];[24,22,25]
[339,11,42];[120,138,158]
[-261,2,15];[98,102,103]
[-378,134,-67];[52,41,37]
[483,12,76];[115,125,134]
[-389,268,22];[110,114,115]
[484,12,75];[110,118,129]
[-46,191,-29];[34,29,26]
[198,162,-75];[69,48,43]
[-299,46,-99];[116,72,37]
[485,12,76];[118,134,149]
[486,12,76];[121,138,156]
[151,113,-99];[75,51,39]
[413,50,-98];[125,127,124]
[323,8,71];[161,157,132]
[-292,83,-67];[45,40,37]
[446,141,-56];[72,56,41]
[96,237,10];[112,101,81]
[255,43,-84];[74,50,38]
[14,12,17];[123,126,135]
[492,12,77];[108,115,121]
[375,12,38];[115,132,150]
[273,87,-21];[84,73,53]
[-360,16,-48];[29,30,25]
[369,262,43];[50,57,49]
[156,117,-55];[44,34,33]
[163,105,-99];[76,53,35]
[-100,24,-33];[113,103,91]
[492,12,76];[101,110,117]
[296,247,20];[85,72,56]
[433,127,1];[57,55,43]
[287,32,7];[92,97,93]
[135,90,-81];[39,21,19]
[262,96,-46];[87,67,68]
[-57,264,15];[10,16,30]
[-266,114,-32];[14,13,8]
[-144,108,-9];[131,123,112]
[360,55,-91];[112,101,79]
[-136,264,7];[12,18,32]
[-462,215,-22];[99,106,112]
[493,12,78];[110,120,129]
[-265,268,27];[177,182,176]
[494,12,79];[109,117,127]
[494,12,77];[99,107,118]
[164,22,-17];[158,150,139]
[68,7,61];[97,97,107]
[-356,261,19];[59,66,74]
[163,220,-13];[32,31,27]
[-255,39,-97];[5,7,6]
[91,221,11];[107,90,74]
[497,13,73];[112,120,131]
[111,125,0];[151,162,179]
[-196,5,58];[116,136,163]
[323,7,85];[113,121,131]
[191,54,-62];[20,21,25]
[21,45,-39];[84,49,27]
[498,12,74];[116,126,136]
[-246,225,-21];[11,15,26]
[-230,103,-22];[145,147,160]
[-382,217,-16];[52,52,50]
[-59,184,-33];[50,50,42]
[454,206,4];[51,47,38]
[498,13,73];[120,127,135]
[136,197,-13];[36,33,28]
[260,173,-7];[112,103,74]
[-195,6,34];[112,120,122]
[-118,216,-7];[58,55,48]
[195,111,-99];[83,55,31]
[-331,33,-99];[107,75,50]
[210,8,86];[77,95,105]
[107,176,8];[122,126,137]
[367,171,7];[63,63,61]
[488,268,26];[126,125,121]
[380,89,-97];[56,32,20]
[-275,30,-99];[77,47,23]
[38,8,48];[118,118,126]
[93,63,18];[88,85,78]
[-118,168,-23];[112,94,72]
[494,13,74];[128,142,155]
[218,255,17];[20,23,30]
[-369,59,-91];[106,83,51]
[494,13,76];[121,130,143]
[-178,180,-9];[150,138,122]
[453,141,14];[111,104,86]
[396,8,88];[109,118,131]
[64,242,8];[52,52,50]
[-232,229,-10];[33,33,33]
[247,159,-99];[77,61,48]
[-406,261,11];[19,26,42]
[-382,147,-88];[32,23,5]
[329,231,21];[90,86,74]
[-340,2,62];[113,141,162]
[496,13,75];[107,119,133]
[383,26,0];[63,65,60]
[378,36,-41];[16,15,13]
[367,228,19];[41,41,39]
[-88,104,-36];[27,58,42]
[-501,193,-38];[134,100,91]
[-429,114,-20];[117,113,104]
[-313,145,-41];[93,76,50]
[218,259,23];[16,19,24]
[193,138,-99];[67,50,40]
[495,12,77];[126,135,152]
[-200,146,-9];[116,112,100]
[159,137,-54];[40,36,25]
[498,12,75];[113,122,135]
[-71,7,45];[120,135,154]
[500,12,72];[145,154,161]
[504,267,10];[173,185,199]
[399,88,-97];[34,17,10]
[-335,34,-95];[126,91,61]
[-313,226,-58];[134,98,64]
[501,12,72];[146,153,161]
[266,261,19];[171,157,146]
[263,63,-40];[64,56,41]
[493,224,10];[123,127,130]
[299,53,-90];[109,98,78]
[-336,3,42];[61,68,76]
[249,239,17];[79,72,64]
[-139,233,-9];[50,50,50]
[-263,104,-75];[41,41,33]
[410,132,-14];[51,41,29]
[501,12,71];[153,160,166]
[-84,263,29];[49,52,59]
[251,174,-7];[102,90,68]
[-372,99,-33];[37,46,53]
[-384,134,-88];[85,63,49]
[-311,2,39];[98,115,131]
[114,38,-3];[82,95,112]
[499,12,75];[126,134,144]
[283,75,-99];[22,13,14]
[-20,243,-14];[10,14,23]
[503,12,73];[109,114,120]
[123,84,-47];[74,54,55]
[-461,1,34];[115,123,142]
[496,15,34];[125,134,147]
[-226,3,84];[104,124,148]
[262,230,-7];[16,16,16]
[234,167,-9];[80,74,60]
[-443,199,-21];[120,119,115]
[504,12,76];[118,128,137]
[-196,263,9];[14,20,36]
[354,105,-91];[13,7,7]
[209,84,-99];[39,29,20]
[44,11,17];[99,107,117]
[-155,264,-4];[13,17,28]
[-464,111,-23];[93,84,75]
[61,13,20];[132,128,125]
