position;colour
[-12,84,15];[71,31,5]
[-77,5,-51];[52,40,28]
[-46,16,-28];[144,106,59]
[1,69,19];[69,33,19]
[15,126,-47];[69,29,1]
[14,45,-40];[58,32,17]
[55,125,-53];[98,77,56]
[-12,168,-57];[22,20,23]
[8,218,-15];[243,180,7]
[-87,5,-50];[58,37,18]
[71,200,-4];[114,69,2]
[17,182,17];[116,75,53]
[-57,7,-66];[35,27,16]
[-13,180,-25];[63,30,11]
[6,215,-42];[100,84,69]
[29,221,-6];[253,203,10]
[-3,208,-16];[235,117,9]
[37,45,-3];[146,53,10]
[42,215,-31];[253,168,15]
[-36,16,-31];[167,153,127]
[63,151,24];[200,180,156]
[-44,18,3];[176,124,51]
[20,80,14];[68,26,1]
[-29,15,-23];[87,93,65]
[56,140,-71];[116,94,71]
[34,212,-49];[227,106,15]
[1,144,-62];[99,83,70]
[-15,166,-15];[180,75,7]
[13,160,12];[130,46,0]
[71,136,-53];[29,26,19]
[66,175,-51];[156,57,0]
[-63,19,12];[190,143,99]
[3,35,-3];[74,36,13]
[73,134,-17];[93,72,53]
[72,126,-37];[88,67,50]
[-12,79,-39];[56,30,15]
[14,211,-51];[159,65,1]
[33,65,0];[154,52,1]
[-13,112,-17];[120,51,10]
[22,69,15];[119,50,8]
[44,124,-1];[16,11,8]
[-9,145,8];[223,116,2]
[71,152,-65];[78,30,10]
[28,217,1];[110,44,20]
[-9,129,0];[52,28,16]
[19,157,-76];[132,111,90]
[-2,23,-11];[78,67,49]
[52,72,-11];[107,38,5]
[-3,41,-18];[80,49,21]
[-8,78,-38];[85,35,8]
[54,161,-71];[146,122,96]
[-16,171,-24];[29,25,24]
[3,100,25];[160,65,9]
[-13,70,-1];[17,7,8]
[-18,3,44];[72,52,28]
[22,223,-11];[255,230,17]
[-63,6,-26];[29,25,14]
[6,69,18];[4,9,12]
[48,69,-33];[99,38,7]
[24,197,-67];[132,59,14]
[24,140,-68];[74,56,42]
[-2,71,20];[77,25,4]
[4,76,22];[55,17,4]
[-21,106,-34];[9,10,14]
[48,86,-33];[84,30,4]
[71,136,-13];[104,83,64]
[-10,55,-23];[89,48,18]
[59,131,-62];[115,89,64]
[2,139,-50];[63,51,37]
[16,223,-18];[251,226,12]
[-2,157,-74];[149,136,120]
[12,102,19];[88,40,0]
[12,91,18];[27,17,5]
[51,188,-62];[211,177,131]
[59,175,-53];[23,16,10]
[54,144,15];[101,81,74]
[15,148,15];[112,36,0]
[65,122,-35];[32,25,19]
[-17,83,8];[64,27,8]
[-23,15,2];[133,76,33]
[71,184,-15];[146,59,6]
[49,106,-8];[103,40,7]
[8,85,24];[52,27,5]
[12,219,-9];[254,237,33]
[8,0,66];[89,67,53]
[77,136,-44];[117,99,77]
[37,216,-40];[253,199,13]
[85,157,-29];[189,167,143]
[2,216,-26];[247,163,13]
[21,83,15];[79,34,15]
[78,163,-8];[251,250,246]
[57,130,-14];[83,62,45]
[30,113,16];[125,37,0]
[56,124,-46];[60,44,29]
[-9,84,-39];[61,26,6]
[41,99,-1];[80,29,2]
[12,26,-9];[61,35,18]
[81,162,-34];[224,205,173]
[-1,79,23];[125,33,0]
[15,29,-14];[61,35,18]
[-28,12,39];[140,140,106]
[-34,14,-12];[44,86,76]
[31,32,5];[81,40,12]
[56,180,16];[252,150,16]
[53,161,-71];[148,123,93]
[17,161,-74];[138,115,97]
[58,208,-26];[255,186,26]
[-5,193,-2];[191,104,35]
[47,123,-39];[69,50,35]
[-13,133,-35];[65,28,10]
[-86,6,-61];[48,30,16]
[56,195,-45];[240,146,12]
[27,90,-48];[70,28,6]
[30,173,-72];[162,143,111]
[-4,208,-15];[237,120,14]
[-4,0,55];[85,68,52]
[8,139,-56];[80,63,55]
[36,89,-45];[83,33,6]
[-22,84,-27];[44,31,23]
[-7,108,-33];[61,23,10]
[-15,100,-40];[91,45,19]
[58,132,-8];[94,72,58]
[0,27,-8];[40,27,11]
[14,131,17];[156,48,2]
[-53,14,2];[222,164,90]
[-17,133,-33];[17,21,22]
[-5,100,22];[190,89,17]
[50,101,-28];[81,26,3]
[-12,122,9];[70,27,0]
[-20,2,45];[56,30,3]
[-16,90,-24];[54,21,6]
[35,208,9];[246,207,5]
[-83,6,-65];[31,22,15]
[-45,16,2];[205,160,93]
[-9,128,0];[22,18,7]
[2,98,25];[166,89,35]
[22,147,20];[12,8,9]
[13,93,18];[36,14,0]
[48,160,-75];[139,117,93]
[-12,113,-37];[50,25,20]
[28,46,12];[42,14,2]
[78,158,-55];[235,140,10]
[30,42,-30];[61,32,14]
[-22,131,-19];[34,21,12]
[-10,119,-35];[83,31,10]
[-7,130,-1];[71,34,15]
[28,70,-48];[102,47,8]
[-70,14,-5];[184,117,49]
[48,59,-20];[79,33,10]
[-6,176,5];[236,155,4]
[3,53,13];[82,38,9]
[1,54,11];[83,38,9]
[22,165,-76];[141,117,89]
[-54,16,5];[132,86,24]
[30,216,3];[146,63,11]
[-4,77,-37];[59,23,9]
[54,187,-62];[227,207,180]
[1,171,15];[228,149,4]
[22,122,-46];[77,29,6]
[5,33,2];[74,39,9]
[-13,169,-54];[123,60,17]
[-39,15,-37];[53,41,27]
[45,217,-23];[248,172,11]
[69,150,-66];[99,39,5]
[-69,4,-26];[95,71,58]
[-7,97,22];[233,124,19]
[49,59,-18];[69,35,10]
[13,102,20];[40,18,5]
[-4,83,23];[102,39,0]
[-30,16,-32];[139,105,70]
[63,187,5];[237,221,195]
[26,168,-76];[156,131,101]
[83,141,-21];[116,92,68]
[-5,123,-35];[29,16,8]
[-46,19,24];[205,145,59]
[-25,118,-37];[41,23,11]
[45,138,-73];[92,74,54]
[-27,133,-26];[136,43,0]
[27,219,-2];[253,197,12]
[19,180,-63];[100,70,42]
[29,36,12];[28,17,0]
[-12,194,-26];[206,107,22]
[17,155,-75];[121,102,85]
[34,68,-47];[67,30,3]
[-16,70,-37];[30,7,0]
[19,112,25];[28,18,8]
[-8,155,-43];[78,41,23]
[53,85,-25];[105,36,3]
[16,97,19];[48,22,5]
[52,132,-11];[60,41,27]
[12,0,69];[87,71,46]
[-1,12,0];[48,30,18]
[75,149,-61];[31,26,22]
[40,85,-1];[29,19,7]
[-4,85,-15];[21,11,9]
[46,54,-25];[26,19,13]
[-55,18,8];[156,102,32]
[12,80,21];[199,90,8]
[-42,4,-47];[43,34,19]
[30,155,-80];[119,93,68]
[-2,121,-40];[77,29,7]
[29,213,6];[254,229,5]
[-3,93,-5];[62,21,0]
[-43,5,-52];[45,41,30]
[-3,201,-3];[220,87,8]
[55,126,-58];[83,62,43]
[61,136,-66];[109,89,64]
[5,33,3];[78,37,9]
[24,161,-78];[150,128,104]
[74,174,-20];[178,158,134]
[37,182,21];[238,134,13]
[-14,65,15];[37,8,2]
[-7,145,-2];[76,34,10]
[-5,66,-10];[120,47,6]
[-11,87,15];[29,21,8]
[74,153,1];[175,151,115]
[-2,207,-40];[222,119,14]
[2,32,-1];[71,26,3]
[-5,11,-6];[51,32,18]
[19,217,1];[254,153,19]
[-68,7,-67];[28,23,17]
[-6,135,-37];[28,19,10]
[-20,116,-36];[28,21,11]
[67,179,-47];[132,45,0]
[45,156,-78];[145,118,89]
[-2,71,-16];[60,22,3]
[0,27,-6];[36,30,18]
[-8,129,15];[230,143,12]
[8,39,-36];[54,33,16]
[-4,127,-9];[108,42,8]
[36,212,-47];[251,152,23]
[-5,129,-17];[8,8,6]
[30,217,-43];[143,124,118]
[0,100,24];[172,78,14]
[35,169,-77];[159,135,111]
[-7,65,-41];[22,17,11]
[-41,10,-38];[23,16,8]
[71,198,2];[244,197,5]
[6,90,25];[224,108,31]
[-58,6,-28];[31,22,17]
[-10,157,-54];[141,127,116]
[-15,114,-18];[19,15,4]
[-90,7,-35];[60,44,28]
[14,43,11];[102,57,18]
[47,128,-12];[15,15,15]
[1,13,21];[204,191,174]
[-11,101,-38];[62,30,9]
[-9,46,-30];[7,7,7]
[12,104,20];[102,39,6]
[-49,4,-52];[39,34,28]
[39,42,-20];[67,36,16]
[-73,15,10];[191,139,66]
[5,101,25];[221,113,15]
[18,216,2];[70,38,17]
[-7,118,-35];[61,17,4]
[-44,15,-15];[149,108,52]
[84,158,-30];[198,176,152]
[16,80,16];[21,12,7]
[-42,14,-35];[43,37,25]
[23,82,17];[138,53,0]
[63,128,-54];[76,60,45]
[-3,120,-10];[15,14,12]
[-2,101,23];[155,69,20]
[-24,143,-24];[148,61,8]
[42,216,-1];[252,158,10]
[-50,15,-17];[179,129,56]
[12,158,10];[115,35,0]
[33,204,-60];[246,163,21]
[2,0,49];[76,64,40]
[-10,56,-23];[89,41,5]
[-28,103,-26];[142,59,7]
[6,92,24];[183,74,9]
[-2,117,-12];[85,34,5]
[-30,13,35];[97,144,136]
[-13,68,16];[157,78,21]
[-8,149,-53];[129,112,104]
[-13,20,2];[37,23,22]
[-10,197,-25];[240,140,28]
[17,216,1];[105,70,40]
[4,84,24];[24,13,7]
[-11,1,46];[90,71,56]
[2,1,45];[69,52,36]
[11,198,12];[247,185,12]
[64,204,-10];[254,194,12]
[20,203,12];[245,167,19]
[-62,7,-59];[36,30,14]
[14,89,-45];[33,15,5]
[54,94,-23];[46,21,1]
[82,160,-35];[240,224,199]
[-49,14,-5];[227,175,102]
[-14,182,-45];[154,63,10]
[6,96,25];[55,41,15]
[8,218,-9];[214,115,32]
[66,201,-16];[251,167,17]
[-4,134,15];[244,138,18]
[16,126,20];[182,78,27]
[49,124,-51];[86,64,41]
[-12,132,4];[143,58,3]
[-4,96,-11];[16,16,6]
[33,155,-80];[125,104,77]
[-52,4,-53];[35,31,20]
[2,28,-15];[57,35,21]
[-42,4,-41];[41,31,21]
[63,138,-62];[122,102,75]
[17,185,-66];[136,116,89]
[76,141,-51];[23,22,17]
[-73,7,-69];[27,24,19]
[-87,5,-49];[66,45,26]
[73,192,-11];[72,35,19]
[71,125,-37];[77,54,36]
[15,64,14];[88,38,13]
[39,150,17];[63,21,5]
[-4,86,-14];[13,9,8]
[53,211,-24];[122,79,28]
[11,96,21];[67,29,10]
[-16,74,-28];[12,10,15]
[75,184,-30];[201,182,150]
[0,122,-42];[11,15,14]
[8,9,16];[95,67,55]
[-70,4,-46];[52,38,25]
[23,29,2];[59,34,14]
[-13,127,5];[106,31,0]
[15,27,-8];[61,35,18]
[13,111,-46];[10,11,15]
[5,137,21];[213,92,11]
[7,71,20];[45,28,8]
[-8,125,0];[35,26,21]
[-26,97,-29];[6,5,3]
[7,71,19];[50,35,16]
[75,184,-31];[199,183,150]
[65,203,-12];[58,37,34]
[28,31,7];[98,42,9]
[6,91,24];[177,70,2]
[-14,178,-37];[111,51,15]
[-51,4,-52];[40,33,27]
[53,179,18];[238,170,9]
[-65,14,-6];[217,162,80]
[-47,12,41];[176,120,59]
[-45,13,35];[152,97,41]
[12,78,20];[164,75,19]
[15,202,-59];[30,15,10]
[20,81,15];[89,36,5]
[18,65,-46];[58,27,9]
[-25,102,-30];[47,15,4]
[51,213,-3];[253,166,11]
[-12,89,-19];[118,54,8]
[-9,117,16];[196,93,24]
[31,150,17];[115,36,0]
[1,65,-39];[48,20,6]
[-3,64,-16];[0,3,4]
[-12,70,-39];[60,43,33]
[5,30,3];[78,38,12]
[70,179,-1];[187,167,142]
[-29,93,-31];[66,31,12]
[-36,17,-1];[118,98,48]
[59,196,-42];[189,74,7]
[-8,193,-48];[161,64,9]
[16,100,21];[120,45,3]
[-48,4,-50];[41,35,23]
[-28,16,-23];[70,73,64]
[-67,4,-33];[67,50,34]
[-31,13,30];[152,129,75]
[10,215,-2];[252,205,13]
[-7,200,-39];[151,62,6]
[-6,187,0];[230,131,11]
[9,10,30];[161,119,71]
[-11,196,-23];[167,58,2]
[-11,141,-17];[67,30,11]
[85,146,-29];[128,102,75]
[52,72,-18];[98,35,2]
[-6,40,-39];[52,35,25]
[-18,2,46];[84,68,52]
[-39,5,-58];[16,12,13]
[60,128,-22];[86,64,43]
[3,217,-23];[248,159,13]
[13,215,-1];[247,143,10]
[12,177,14];[150,53,0]
[23,221,-7];[249,146,9]
[-15,108,-20];[72,20,0]
[-6,67,-7];[34,14,3]
[19,54,-46];[40,21,7]
[79,156,-50];[116,41,9]
[16,43,12];[32,16,1]
[79,134,-35];[96,79,59]
[28,156,-79];[90,78,62]
[-18,13,28];[47,161,172]
[80,158,-46];[221,88,9]
[-4,143,-11];[130,63,20]
[33,176,-68];[155,136,106]
[21,116,-47];[63,27,5]
[39,117,-40];[44,22,8]
[40,87,-42];[76,29,3]
[49,59,-14];[55,26,8]
[-4,147,-51];[62,53,54]
[-9,154,-52];[137,121,108]
[5,73,-43];[50,24,11]
[17,84,16];[54,19,0]
[53,86,-25];[101,35,0]
[-15,76,-26];[34,22,10]
[14,140,16];[191,92,24]
[33,116,-43];[63,27,13]
[-50,13,17];[204,153,90]
[-9,58,3];[85,35,8]
[-1,119,-41];[73,32,12]
[-8,2,39];[78,65,48]
[10,187,15];[82,65,49]
[27,101,-49];[23,18,14]
[11,-1,74];[81,70,48]
[0,107,-36];[50,27,11]
[17,56,12];[75,31,4]
[-33,14,-16];[85,103,79]
[22,117,23];[251,167,17]
[43,191,15];[173,113,59]
[-15,63,-30];[79,32,6]
[3,98,25];[184,95,29]
[-32,18,3];[113,66,24]
[15,214,2];[249,133,12]
[-7,154,-47];[89,48,26]
[12,142,-66];[93,74,60]
[9,61,17];[108,46,9]
[-18,127,-16];[31,13,3]
[0,87,24];[46,25,6]
[-8,103,20];[176,73,2]
[-14,174,-44];[135,63,22]
[-8,89,22];[28,20,5]
[26,181,21];[206,95,13]
[-2,122,-38];[83,37,11]
[-61,5,-27];[30,21,14]
[-1,45,-6];[61,33,12]
[-13,99,-38];[90,40,13]
[29,108,-48];[95,33,8]
[27,45,-39];[49,30,13]
[-14,10,-24];[57,36,17]
[18,41,13];[30,18,6]
[-31,12,36];[150,133,77]
[27,190,17];[249,136,16]
[34,84,-48];[103,40,5]
[1,31,-4];[87,42,11]
[38,222,-15];[239,183,12]
[81,146,-41];[139,96,62]
[-43,4,-44];[44,35,28]
[11,153,8];[18,14,5]
[-7,89,23];[160,80,21]
[23,50,-45];[79,37,12]
[20,46,-42];[73,38,18]
[-6,111,-33];[20,11,12]
[34,41,-26];[62,31,10]
[33,90,4];[86,31,1]
[-14,99,12];[180,75,7]
[-16,80,12];[84,40,15]
[51,215,-15];[246,211,8]
[-8,159,-1];[36,32,33]
[10,41,9];[75,38,11]
[-21,16,-32];[92,69,38]
[-5,92,-35];[26,17,12]
[51,100,-28];[108,42,8]
[47,122,-31];[39,22,15]
[24,102,21];[175,78,1]
[-27,92,-31];[58,19,4]
[28,100,18];[170,74,0]
[23,35,13];[33,20,12]
[70,186,-41];[199,174,143]
[1,128,22];[165,51,14]
[13,67,15];[28,18,8]
[9,1,24];[64,45,30]
[-5,207,-22];[227,116,9]
[-14,75,-37];[62,35,16]
[46,128,-9];[16,16,16]
[39,36,8];[113,59,23]
[50,96,-7];[95,34,3]
[-10,166,-42];[113,52,21]
[13,68,15];[37,21,8]
[-2,103,23];[189,93,17]
[-79,4,-35];[89,64,42]
[23,89,18];[34,20,17]
[48,217,-20];[252,189,16]
[-13,119,-36];[15,15,13]
[64,156,-67];[142,54,4]
[16,117,-48];[76,20,3]
[66,134,-13];[86,65,44]
[-15,67,3];[62,21,1]
[52,75,-22];[83,32,5]
[-34,15,-24];[149,125,97]
[-4,6,36];[123,89,44]
[85,143,-24];[126,101,79]
[48,199,-52];[234,157,49]
[5,1,19];[76,44,21]
[-10,60,2];[91,35,8]
[65,176,11];[255,250,231]
[72,200,-2];[177,114,45]
[27,219,-1];[226,143,41]
[-3,108,-14];[87,40,14]
[5,150,-69];[109,87,64]
[69,154,12];[162,131,102]
[64,141,7];[94,73,56]
[-15,13,33];[125,146,103]
[32,220,-5];[255,190,12]
[-16,78,-27];[123,51,1]
[-30,16,-31];[135,102,69]
[13,26,0];[58,35,17]
[4,0,57];[79,65,54]
[47,121,-8];[100,36,0]
[5,21,-2];[55,34,17]
[65,140,-60];[45,42,27]
[20,142,-70];[107,86,59]
[18,205,11];[228,144,0]
[58,123,-38];[65,48,32]
[24,48,13];[111,38,0]
[41,215,1];[79,79,41]
[3,216,-33];[235,169,13]
[-12,17,-15];[57,34,16]
[9,60,16];[123,42,0]
[36,91,3];[111,54,9]
[-7,118,0];[53,23,15]
[-60,14,2];[220,167,91]
[10,197,12];[210,85,0]
[56,165,-69];[158,132,107]
[-13,188,-36];[156,71,14]
[-47,15,-11];[194,150,77]
[16,100,-44];[36,22,11]
[-71,6,-23];[41,34,28]
[52,142,11];[96,72,59]
[4,28,1];[74,40,15]
[1,31,-6];[42,19,3]
[10,70,18];[14,14,12]
[60,201,-31];[233,116,13]
[19,47,13];[28,12,15]
[82,138,-22];[103,80,62]
[-10,112,13];[105,47,7]
[11,2,25];[62,47,26]
[51,124,-54];[80,59,40]
[-2,80,23];[173,74,9]
[62,126,-48];[75,58,42]
[6,26,-13];[57,34,16]
[-5,20,-1];[45,21,34]
[-3,55,7];[82,36,10]
[8,218,-10];[212,106,22]
[24,172,-70];[154,130,104]
[-10,155,4];[100,45,2]
[32,32,7];[112,46,12]
[47,104,-32];[32,18,15]
[66,149,-67];[101,42,2]
[39,112,-41];[66,20,4]
[-6,155,-12];[21,17,18]
[-69,6,-57];[36,27,20]
[49,196,-54];[204,142,67]
[1,30,-5];[88,44,17]
[5,40,2];[77,37,9]
[7,118,-47];[55,17,4]
[40,118,4];[64,16,2]
[67,186,-11];[115,43,2]
[30,110,18];[51,51,43]
[-17,14,11];[164,122,84]
[-40,4,-41];[45,32,23]
[-12,72,-20];[44,22,8]
[49,75,-32];[46,27,10]
[-13,173,-53];[16,21,25]
[16,44,-40];[54,31,15]
[72,196,-9];[254,154,8]
[-16,113,-37];[15,19,18]
[42,123,-43];[49,32,16]
[12,83,21];[11,13,8]
[3,31,-1];[80,29,2]
[0,186,-61];[167,74,15]
[1,19,-1];[53,34,20]
[-80,6,-63];[35,25,16]
[59,142,-69];[109,87,64]
[33,223,-16];[233,183,10]
[-64,14,3];[218,164,90]
[-72,4,-43];[62,44,24]
[71,148,5];[118,96,73]
[42,185,-65];[142,105,79]
[-32,17,11];[195,144,79]
[10,83,24];[37,30,20]
[37,193,-64];[111,48,13]
[-89,7,-34];[60,45,26]
[-4,116,-18];[37,21,22]
[37,207,-52];[225,137,48]
[66,142,-61];[21,17,8]
[0,214,-20];[249,154,12]
[-21,103,-23];[46,24,3]
[51,62,-12];[13,14,19]
[70,196,5];[252,196,11]
[-11,116,-35];[32,21,17]
[75,166,1];[208,191,163]
[41,219,-6];[254,176,16]
[8,126,-49];[14,13,8]
[11,140,9];[101,29,4]
[42,37,-6];[72,36,14]
[2,78,22];[77,27,4]
[73,131,-26];[78,57,36]
[2,208,-4];[125,91,81]
[40,45,-24];[12,17,13]
[-9,98,-37];[56,24,11]
[34,74,8];[95,35,0]
[56,164,-69];[150,124,99]
[42,110,0];[79,28,11]
[-3,60,20];[183,108,51]
[1,34,-10];[42,25,7]
[-8,165,-12];[74,37,10]
[-19,111,-38];[34,19,16]
[30,215,-48];[206,80,3]
[73,162,9];[221,208,189]
[56,147,18];[114,86,64]
[73,166,-51];[84,23,4]
[34,204,-58];[197,80,0]
[62,201,-2];[239,144,34]
[53,174,21];[57,36,31]
[-4,118,-18];[20,7,0]
[70,173,8];[243,240,231]
[-65,19,12];[180,127,75]
[-8,175,2];[214,124,27]
[9,83,-45];[91,37,3]
[3,0,74];[78,61,41]
[15,75,16];[52,20,7]
[43,72,-4];[127,48,5]
[37,40,7];[225,108,5]
[-12,165,-53];[135,55,18]
[26,179,20];[99,36,5]
[40,127,-59];[80,58,34]
[-53,14,36];[192,131,66]
[41,212,-42];[245,155,19]
[-18,98,-32];[18,12,12]
[48,193,12];[251,195,14]
[46,119,-34];[16,12,9]
[28,75,16];[73,28,0]
[48,144,-76];[121,100,73]
[-4,132,-5];[86,38,16]
[-3,115,-11];[81,36,5]
[22,207,10];[243,193,0]
[48,214,-3];[253,216,14]
[16,75,15];[46,19,2]
[-48,16,-26];[149,102,46]
[-14,181,-38];[45,34,28]
[7,54,17];[100,47,15]
[22,176,-63];[127,53,6]
[75,183,-32];[214,198,173]
[33,70,3];[143,51,0]
[78,149,-57];[13,19,17]
[69,143,-60];[20,17,10]
[59,147,16];[101,75,48]
[36,38,-18];[66,35,15]
[26,139,19];[60,20,12]
[34,194,17];[244,165,12]
[42,149,-78];[127,105,81]
[9,61,16];[110,46,8]
[-9,99,20];[34,11,1]
[-4,100,-9];[57,27,16]
[69,149,-66];[53,24,10]
[10,219,-36];[213,142,60]
[-24,0,60];[112,90,76]
[-51,6,-61];[34,32,20]
[-12,72,-39];[64,49,46]
[6,131,-49];[62,29,10]
[6,75,22];[123,42,0]
[-29,106,-34];[112,48,4]
[12,79,21];[170,69,13]
[6,168,-72];[124,95,65]
[10,105,-45];[86,35,4]
[20,57,13];[95,52,20]
[57,124,-47];[74,53,36]
[16,72,15];[51,17,5]
[17,0,76];[84,66,44]
[-3,114,-19];[85,41,14]
[18,90,-45];[81,35,9]
[58,127,-25];[78,56,33]
[-56,7,-63];[36,33,14]
[-17,142,-17];[179,77,11]
[58,147,16];[98,73,53]
[-39,7,-39];[25,17,14]
[-7,152,-64];[112,102,92]
[15,221,-37];[242,110,0]
[-11,165,-64];[149,127,113]
[73,198,-3];[197,115,16]
[21,41,-33];[55,29,14]
[77,171,-15];[254,254,252]
[-79,4,-36];[80,58,45]
[-61,5,-72];[33,28,25]
[14,157,12];[145,55,3]
[76,150,-60];[7,18,20]
[24,170,-74];[152,133,101]
[1,31,-16];[61,36,16]
[-68,6,-57];[36,26,14]
[-7,58,-41];[88,33,10]
[26,159,-77];[10,14,15]
[20,60,14];[64,38,25]
[8,155,-73];[112,91,72]
[13,0,63];[164,148,125]
[-21,18,-8];[59,35,9]
[15,217,-44];[253,179,18]
[18,75,15];[92,35,5]
[1,96,-42];[94,35,5]
[-9,140,8];[61,39,15]
[-59,4,-37];[44,38,22]
[13,57,-44];[63,28,6]
[50,79,-6];[113,46,4]
[-7,3,38];[113,79,42]
[56,124,-44];[64,47,31]
[-7,160,-13];[100,46,8]
[3,97,25];[92,48,13]
[-5,133,-2];[48,24,14]
[-3,52,-40];[94,35,5]
[23,125,-45];[49,21,7]
[-9,196,-17];[160,56,1]
[35,107,-44];[43,30,21]
[34,59,-1];[46,17,9]
[14,219,-8];[254,213,25]
[-4,68,20];[68,25,8]
[32,168,21];[116,46,12]
[18,83,15];[109,45,9]
[19,154,-75];[120,100,76]
[53,200,-44];[104,39,0]
[-17,84,9];[93,47,11]
[29,127,17];[187,98,4]
[6,214,-6];[254,227,58]
[11,216,-3];[245,173,9]
[5,3,34];[72,60,38]
[-7,196,-6];[33,24,17]
[76,134,-43];[122,98,72]
[-52,7,-33];[26,22,13]
[-10,60,7];[90,40,7]
[1,65,19];[130,60,8]
[11,82,23];[64,31,16]
[7,25,3];[51,29,15]
[74,133,-18];[112,90,69]
[21,45,14];[195,88,6]
[-9,101,-37];[62,29,10]
[-14,20,-11];[57,33,7]
[30,130,-58];[92,71,50]
[42,68,-40];[102,39,4]
[70,141,-57];[26,23,14]
[15,27,-9];[61,35,18]
[77,143,-51];[23,24,18]
[49,97,-31];[49,21,9]
[31,65,14];[140,55,14]
[53,90,-17];[30,23,13]
[42,135,5];[12,13,8]
[75,158,-4];[206,183,151]
[25,158,-78];[89,72,54]
[16,219,-43];[252,199,21]
[8,81,24];[121,44,2]
[76,148,-60];[23,27,28]
[44,172,-71];[161,135,108]
[35,193,17];[225,139,20]
[71,141,-8];[96,72,48]
[5,91,25];[208,99,14]
[1,53,-38];[68,27,5]
[5,92,24];[206,97,12]
[-4,105,-11];[118,44,7]
[15,129,20];[180,61,3]
[-1,187,-60];[158,70,22]
[-8,178,0];[157,66,0]
[63,205,-14];[253,152,12]
[-54,15,-16];[208,156,83]
[-43,12,42];[208,171,126]
[16,36,10];[40,22,8]
[-7,98,-19];[57,28,12]
[54,143,13];[107,87,80]
[9,87,24];[198,93,12]
[70,177,-36];[113,92,73]
[-10,143,8];[210,131,30]
[8,26,3];[54,31,13]
[-14,132,-16];[108,35,2]
[-13,84,-20];[126,58,11]
[49,125,-59];[74,55,40]
[9,78,24];[166,66,14]
[-72,7,-62];[31,23,12]
[-8,149,-55];[105,91,80]
[-24,97,-25];[58,23,3]
[5,90,25];[200,95,14]
[8,78,24];[172,72,12]
[-8,94,-1];[54,22,7]
[27,108,19];[34,25,16]
[36,33,4];[107,53,19]
[-4,99,23];[139,74,34]
[-5,55,-4];[78,32,8]
[13,78,19];[130,56,7]
[55,125,-30];[77,54,36]
[-8,132,-1];[80,31,16]
[39,129,8];[85,25,1]
[60,205,-25];[49,36,27]
[47,64,-36];[27,24,19]
[-1,196,3];[77,45,22]
[2,208,-2];[154,73,26]
[69,186,-13];[111,35,3]
[8,79,24];[193,92,20]
[-17,97,8];[150,61,3]
[-13,90,13];[29,25,13]
[46,198,-56];[230,127,24]
[14,99,20];[51,26,4]
[-25,15,1];[142,95,39]
[22,125,-46];[67,26,8]
[79,158,-48];[195,66,8]
[53,150,-75];[121,99,75]
[6,55,18];[99,41,3]
[43,193,-63];[82,41,9]
[8,49,11];[78,34,9]
[13,60,14];[37,4,0]
[64,125,-29];[78,55,37]
[-8,77,-2];[61,22,5]
[26,216,-47];[76,50,25]
[30,47,12];[75,21,0]
[-37,5,-56];[17,13,12]
[-3,113,-4];[16,15,10]
[69,155,-66];[149,55,1]
[23,126,-45];[43,21,8]
[26,189,18];[243,216,5]
[30,144,16];[181,72,7]
[3,55,18];[89,40,8]
[25,148,-76];[109,91,69]
[72,170,-4];[181,151,117]
[63,180,-52];[125,37,0]
[-28,107,-25];[24,14,12]
[-43,4,-47];[42,34,21]
[12,95,-45];[96,31,3]
[68,188,-10];[45,28,18]
[19,205,-63];[227,108,6]
[18,164,-71];[142,121,90]
[-11,17,-14];[58,39,24]
[-1,24,-11];[70,67,50]
[-57,7,-69];[34,26,11]
[-3,203,-4];[225,86,1]
[33,68,3];[199,91,3]
[47,140,-75];[103,82,61]
[51,85,-7];[100,40,6]
[20,206,-60];[251,177,16]
[-86,8,-21];[80,59,30]
[12,47,13];[101,43,6]
[-6,160,-9];[111,62,22]
[-53,5,-54];[36,32,21]
[-70,16,10];[194,149,84]
[36,216,-40];[245,154,5]
[11,68,17];[29,16,8]
[-12,118,1];[51,31,22]
[-10,60,8];[89,38,7]
[-16,122,-35];[55,24,4]
[45,162,23];[137,58,15]
[47,117,-6];[35,18,8]
[-32,16,17];[151,108,57]
[-15,13,15];[155,145,96]
[11,218,-7];[250,179,29]
[32,102,-47];[12,13,8]
[75,193,-4];[145,58,4]
[-5,122,-35];[69,40,22]
[-84,5,-33];[71,47,23]
[-69,6,-56];[37,29,18]
[-18,71,-28];[25,14,10]
[65,202,-14];[168,82,23]
[22,36,-25];[57,33,20]
[-10,145,4];[235,147,21]
[26,42,-33];[53,30,14]
[69,197,-18];[243,132,14]
[-9,121,15];[25,16,0]
[-1,151,-68];[112,93,76]
[-45,12,46];[198,142,65]
[29,214,4];[252,189,16]
[-12,109,-18];[89,42,12]
[18,39,12];[38,20,18]
[-18,116,-36];[23,23,25]
[54,91,-20];[17,15,16]
[25,146,-74];[112,92,81]
[-58,14,-5];[215,158,77]
[-8,82,-2];[21,10,8]
[-16,72,-36];[22,7,4]
[36,194,16];[82,67,44]
[1,140,-51];[70,68,56]
[20,41,13];[31,13,9]
[-31,16,-38];[117,80,38]
[54,186,13];[231,185,4]
[-3,171,9];[137,101,79]
[-7,101,21];[113,27,0]
[-15,127,-16];[18,13,7]
[-4,151,-6];[39,24,21]
