position;colour
[-104,116,-8];[137,156,178]
[-96,123,-1];[170,184,195]
[-84,180,102];[71,60,57]
[-127,42,-42];[74,44,33]
[-62,310,-32];[165,130,57]
[14,69,-21];[66,37,24]
[152,95,46];[113,112,113]
[-109,97,-13];[165,178,189]
[-29,194,-16];[82,93,99]
[-9,61,-23];[96,57,38]
[-63,237,-50];[66,56,24]
[-110,95,-14];[165,178,189]
[-126,34,-80];[62,38,27]
[-24,181,-3];[46,82,33]
[-44,310,-10];[49,24,16]
[-63,369,-27];[66,109,49]
[-130,300,-69];[49,81,41]
[-112,201,88];[33,46,79]
[-129,11,-72];[99,65,41]
[-38,296,-46];[41,73,24]
[-44,154,-33];[115,125,140]
[-54,263,-64];[24,28,41]
[-53,325,5];[165,130,90]
[-15,244,-80];[24,56,21]
[-112,93,-17];[173,190,198]
[-25,131,-1];[134,152,167]
[-112,92,-17];[173,193,203]
[-25,193,-19];[82,91,99]
[-72,156,-46];[49,86,38]
[-8,91,13];[71,40,21]
[10,105,-11];[156,170,181]
[-113,93,-18];[165,178,189]
[-104,160,-37];[90,73,33]
[-106,227,41];[77,42,29]
[-113,92,-19];[165,178,189]
[18,90,7];[148,101,54]
[-38,185,4];[54,90,38]
[-121,5,-37];[66,40,24]
[85,124,-7];[129,129,128]
[-106,231,41];[88,49,35]
[-99,183,92];[57,48,41]
[-114,96,-17];[156,170,181]
[53,136,-30];[112,113,112]
[-32,296,-30];[33,69,33]
[-120,237,18];[142,152,159]
[-87,244,-16];[27,54,18]
[-85,179,-25];[87,99,112]
[-97,98,-42];[156,174,189]
[-85,172,-26];[99,113,123]
[-6,163,-94];[73,45,38]
[-98,152,-26];[148,164,173]
[-9,98,4];[101,60,27]
[1,132,-76];[74,65,115]
[-23,237,-83];[148,157,164]
[-42,250,6];[21,52,21]
[-67,208,109];[93,86,85]
[-31,248,-56];[38,70,30]
[-108,76,-20];[132,89,49]
[-72,297,-19];[38,66,30]
[-114,93,-18];[162,176,186]
[-62,259,8];[63,105,46]
[-88,261,-2];[24,52,16]
[-54,222,78];[74,48,27]
[-74,158,17];[66,110,49]
[-13,145,-77];[148,113,66]
[-27,245,-59];[27,54,18]
[-114,91,-19];[159,176,189]
[-32,249,3];[33,20,8]
[-17,100,-17];[140,97,57]
[-7,162,-95];[74,48,41]
[-85,242,92];[82,60,16]
[-121,3,-40];[148,97,66]
[-56,227,-48];[51,83,35]
[-70,299,-12];[46,83,38]
[-115,89,-22];[156,174,189]
[-85,230,-44];[57,44,24]
[-23,221,-84];[167,181,187]
[-115,88,-22];[156,174,189]
[-116,90,-21];[156,174,189]
[-122,42,-71];[66,36,24]
[30,142,-46];[69,70,70]
[-101,153,-8];[140,158,173]
[-4,103,12];[134,152,167]
[-27,281,-18];[51,86,38]
[-140,72,-38];[66,40,24]
[-20,221,-17];[24,52,16]
[-54,235,84];[204,204,204]
[-116,87,-23];[156,174,189]
[-26,174,-48];[82,95,104]
[-36,218,3];[123,97,33]
[-140,42,-40];[93,57,41]
[-43,284,-59];[57,93,41]
[-37,240,103];[107,93,90]
[-10,161,-77];[66,40,33]
[-91,220,97];[46,79,120]
[-135,39,-41];[117,73,46]
[-104,322,-61];[49,73,33]
[-121,96,-24];[156,171,181]
[-66,321,-47];[24,44,24]
[-120,93,-25];[156,172,186]
[-10,140,-83];[172,131,90]
[-28,203,-22];[74,81,90]
[-10,247,-75];[66,109,49]
[-15,115,8];[123,142,156]
[-77,356,-58];[49,77,33]
[-68,170,-34];[84,97,107]
[-127,26,-86];[140,89,66]
[-72,235,67];[32,25,18]
[-35,185,-50];[74,85,93]
[-117,86,-25];[156,174,186]
[-102,84,-17];[145,103,57]
[65,120,-21];[115,116,115]
[-105,248,37];[115,125,132]
[-39,218,4];[140,116,51]
[-5,137,10];[156,174,189]
[-61,192,-40];[74,85,90]
[-66,324,-55];[33,52,24]
[-111,268,22];[27,54,18]
[-124,98,-26];[150,167,178]
[-19,247,-15];[49,85,33]
[-2,22,8];[60,33,21]
[-59,178,4];[84,98,107]
[-124,97,-28];[140,162,173]
[-39,202,-49];[49,86,38]
[-83,239,40];[74,36,24]
[-11,123,-14];[167,182,192]
[-119,99,-22];[153,170,181]
[-31,136,-6];[140,158,173]
[-31,134,-17];[156,171,183]
[-82,134,-30];[156,174,189]
[-14,165,-43];[43,77,35]
[-119,241,38];[198,207,214]
[-122,99,-25];[156,170,181]
[-29,206,-75];[71,38,27]
[-148,30,-85];[156,101,74]
[-76,235,97];[87,76,112]
[-20,240,-40];[24,52,16]
[-73,332,-8];[33,48,24]
[-23,271,-9];[68,38,18]
[-60,369,-31];[66,113,49]
[-9,168,-86];[49,22,16]
[-45,300,-46];[60,103,49]
[-49,214,4];[46,30,18]
[-17,190,-17];[57,97,41]
[-23,292,-29];[132,89,57]
[-70,351,-66];[49,77,33]
[-113,49,-57];[54,30,21]
[-105,99,-8];[120,142,159]
[15,76,-18];[54,30,16]
[-102,90,-18];[150,167,183]
[-34,280,-9];[27,60,18]
[-23,249,-88];[27,54,18]
[-115,97,-17];[153,168,181]
[-10,251,-72];[68,107,51]
[-24,131,-19];[165,183,192]
[-17,265,-75];[57,97,41]
[-15,98,3];[95,56,27]
[-40,195,-82];[57,29,16]
[-78,172,-30];[87,101,109]
[-90,104,-30];[132,146,165]
[-59,217,106];[30,49,87]
[-93,97,-26];[129,147,162]
[-34,290,-58];[43,77,29]
[-116,92,-20];[123,77,41]
[-27,222,-44];[38,70,30]
[-34,259,2];[27,56,18]
[-103,242,10];[41,52,57]
[-29,242,-85];[95,104,112]
[-44,162,-54];[54,90,41]
[-84,193,-19];[74,85,90]
[-17,161,-85];[82,48,33]
[-34,250,-55];[35,64,30]
[-96,180,-41];[66,52,24]
[-119,92,-23];[156,174,189]
[22,27,-14];[57,32,16]
[-72,216,-55];[156,130,66]
[-56,176,3];[84,98,109]
[35,14,8];[66,38,24]
[-47,231,5];[60,98,43]
[-28,189,-16];[82,94,101]
[-38,299,-21];[186,194,203]
[-121,91,-26];[156,174,181]
[-6,75,-23];[90,56,41]
[-116,90,-22];[156,174,189]
[-22,186,-7];[66,105,49]
[-29,358,-7];[82,138,66]
[-66,310,-25];[107,69,24]
[-58,226,7];[54,90,41]
[-85,262,-7];[27,53,21]
[-59,254,-61];[24,32,49]
[38,22,24];[87,52,33]
[-117,88,-23];[156,174,186]
[-15,263,-50];[33,65,24]
[-34,135,-12];[148,164,178]
[-118,86,-25];[57,69,74]
[-87,186,-15];[74,89,99]
[-66,241,-58];[33,36,57]
[-117,89,-22];[156,174,189]
[-114,260,20];[87,102,112]
[-41,325,-44];[41,69,33]
[-3,150,-23];[148,164,181]
[-127,36,-45];[87,53,33]
[-114,101,-15];[148,166,181]
[0,87,16];[140,93,49]
[-26,249,-51];[27,54,18]
[-98,247,4];[33,60,24]
[-103,274,22];[66,101,49]
[-60,274,61];[74,66,66]
[-116,97,-19];[150,171,183]
[-116,94,-20];[156,178,189]
[-5,162,-77];[62,41,29]
[-77,226,-53];[99,85,41]
[-52,274,-58];[60,99,43]
[3,118,-10];[156,174,189]
[-42,171,-54];[57,93,41]
[-46,298,-41];[35,63,27]
[-116,110,-45];[153,109,63]
[-116,92,-21];[156,174,189]
[-40,148,-29];[129,143,153]
[53,124,-38];[114,113,114]
[-33,330,-34];[104,67,24]
[-84,249,-8];[30,57,21]
[-25,319,-16];[165,134,82]
[-40,144,-15];[140,154,165]
[-32,283,-66];[8,8,0]
[-117,97,-20];[156,170,181]
[-16,116,6];[132,150,165]
[-81,245,50];[90,52,32]
[-38,229,-67];[90,101,107]
[-39,158,-6];[115,128,142]
[-43,199,-1];[87,99,107]
[-33,317,-30];[49,69,90]
[-101,321,-75];[41,60,33]
[-86,335,-78];[49,73,33]
[-100,163,-32];[24,24,41]
[-16,240,-64];[24,52,16]
[-76,332,-14];[24,40,16]
[-108,114,-30];[173,186,198]
[-102,278,-25];[43,75,35]
[-102,156,-37];[24,24,33]
[-25,327,-8];[24,20,8]
[-117,93,-21];[156,174,189]
[-12,131,-22];[167,182,192]
[-89,266,23];[35,67,27]
[-124,1,-29];[123,77,49]
[-73,226,47];[68,28,21]
[-67,137,-6];[150,167,181]
[-97,109,-2];[181,199,206]
[-31,203,-99];[93,49,35]
[-64,354,-62];[41,60,33]
[-46,286,-68];[74,60,24]
[-72,251,-44];[49,85,41]
[-36,231,105];[140,134,132]
[-118,98,-20];[156,170,181]
[-35,199,-95];[82,40,24]
[-85,166,8];[57,101,41]
[-61,366,-14];[66,117,49]
[-18,246,-25];[33,60,24]
[-75,223,79];[204,204,204]
[144,99,42];[104,104,104]
[-127,306,-72];[49,81,41]
[-33,309,-10];[49,24,16]
[-35,144,-8];[140,158,173]
[-22,274,-20];[33,65,24]
[-29,150,1];[153,168,181]
[-40,300,-27];[132,97,74]
[-122,13,-43];[60,34,21]
[-118,92,-23];[156,174,189]
[-118,89,-24];[156,174,186]
[-52,291,-10];[140,150,156]
[-63,203,-38];[74,83,90]
[-107,241,9];[68,75,84]
[-24,219,-76];[115,125,132]
[-108,84,-21];[156,174,189]
[-112,109,-48];[148,105,57]
[-113,316,-76];[49,77,33]
[-100,290,-12];[66,109,49]
[16,2,24];[104,64,43]
[-70,229,79];[204,204,204]
[2,144,-14];[148,170,181]
[-81,216,66];[63,29,13]
[-73,179,-33];[74,86,96]
[-118,87,-25];[156,174,186]
[-55,366,-12];[74,121,49]
[-67,222,80];[79,50,33]
[-37,264,3];[46,86,38]
[-79,185,5];[43,75,35]
[-72,280,-49];[60,97,43]
[-153,29,-56];[66,36,24]
[-19,263,-78];[60,97,46]
[-127,226,57];[82,73,74]
[-112,92,-56];[60,30,18]
[-48,312,-32];[132,97,74]
[-33,211,-72];[90,101,107]
[-119,93,-23];[156,174,189]
[-27,270,0];[115,73,41]
[-63,266,6];[71,114,54]
[-119,90,-25];[156,174,189]
[-118,265,12];[33,60,24]
[-90,348,-48];[49,73,33]
[24,4,-3];[90,55,35]
[-77,278,2];[46,77,30]
[-15,285,-54];[66,105,49]
[-43,245,-74];[49,60,66]
[-119,205,67];[65,55,49]
[-43,175,-1];[82,95,104]
[-8,172,-28];[54,94,38]
[-72,229,77];[204,204,204]
[-74,344,-72];[41,60,33]
[-79,217,-19];[24,48,24]
[-120,97,-23];[107,65,33]
[-107,109,-8];[145,163,181]
[-120,92,-25];[156,172,186]
[-100,112,-33];[181,199,206]
[-56,235,78];[82,52,33]
[-25,327,-21];[132,97,33]
[-26,198,-44];[51,89,38]
[-121,98,-24];[153,170,181]
[-122,92,-27];[156,170,181]
[-155,8,-52];[66,40,24]
[-111,255,0];[33,60,24]
[-21,151,-36];[137,148,156]
[-123,93,-27];[148,166,181]
[-84,184,-34];[54,93,43]
[-19,241,-33];[29,60,21]
[18,57,5];[90,53,33]
[-79,172,4];[104,118,129]
[-3,158,-15];[142,160,175]
[20,2,39];[107,69,41]
[-124,98,-27];[140,162,173]
[-30,294,-45];[63,106,46]
[-92,199,85];[123,94,57]
[-60,293,-47];[51,91,41]
[-33,201,-13];[74,85,90]
[-61,189,-39];[74,85,90]
[-1,137,-74];[49,44,90]
[-105,181,-36];[165,138,74]
[-50,354,7];[82,142,66]
[-39,365,-22];[74,113,49]
[-124,95,-28];[140,162,173]
[-56,173,-52];[57,89,41]
[-30,356,-26];[57,97,41]
[-71,322,-30];[41,60,33]
[-110,242,43];[107,117,123]
[-49,212,74];[172,132,90]
[-120,192,85];[74,65,66]
[-18,94,-16];[148,102,57]
[-26,209,-94];[77,42,29]
[-19,179,-93];[74,36,24]
[-20,161,-87];[82,44,24]
[-119,101,-21];[153,170,181]
[-120,105,-22];[156,172,186]
[-121,105,-22];[156,170,181]
[-37,270,-76];[43,77,33]
[-151,1,-47];[115,74,46]
[-87,278,49];[82,73,74]
[-112,315,-66];[49,77,33]
[0,68,12];[66,40,24]
[6,124,9];[148,170,181]
[-120,104,-22];[156,170,181]
[-42,243,-63];[24,52,16]
[-119,56,-38];[82,48,33]
[-93,166,-28];[38,74,30]
[-34,319,3];[198,158,115]
[-105,266,24];[27,52,18]
[-85,111,-18];[132,151,165]
[-78,125,-27];[142,159,173]
[-78,186,2];[82,94,101]
[-82,261,-43];[60,102,46]
[25,10,44];[71,41,30]
[-134,85,-58];[74,44,33]
[-31,359,-5];[82,134,57]
[-64,215,-42];[126,78,43]
[-102,275,42];[159,144,143]
[-90,186,-37];[16,24,33]
[-86,141,-32];[165,180,189]
[-121,102,-22];[150,170,181]
[-41,257,8];[49,28,16]
[3,78,14];[49,28,16]
[-47,200,2];[76,89,99]
[-86,288,-35];[57,97,41]
[-77,124,-5];[165,178,189]
[-103,166,-35];[57,48,24]
[-120,101,-21];[153,170,181]
[-71,165,6];[112,127,137]
[-27,244,100];[107,93,90]
[-38,221,-90];[173,178,189]
[-122,100,-25];[156,170,181]
[-120,243,15];[123,138,148]
[-10,157,0];[173,190,198]
[-61,327,-55];[33,52,24]
[-145,13,-20];[74,40,33]
[-101,152,-20];[148,162,173]
[-72,363,-48];[57,101,49]
[7,122,11];[153,168,181]
[-105,252,26];[120,135,145]
[-92,146,2];[167,180,192]
[-47,331,9];[90,73,33]
[-70,288,7];[74,115,51]
[-75,330,-11];[33,60,33]
[-115,103,-16];[156,170,181]
[-66,174,6];[99,111,120]
[-118,107,-19];[156,172,186]
[-122,1,-45];[117,70,43]
[-118,103,-19];[150,170,181]
[-98,218,40];[66,34,24]
[-63,237,-43];[46,81,38]
[-55,229,-47];[51,83,35]
[-119,107,-20];[156,172,186]
[-82,128,1];[159,176,189]
[-149,54,-78];[84,50,33]
[-26,177,-48];[82,93,99]
[-126,322,-66];[57,97,41]
[-119,104,-20];[156,170,181]
[9,75,-23];[66,36,24]
[-29,254,96];[189,174,165]
[-77,125,-20];[140,158,173]
[-119,101,-20];[153,170,181]
[-109,121,-13];[145,162,175]
[-22,137,-26];[165,180,189]
[-73,250,-46];[104,66,38]
[4,123,-75];[49,48,90]
[-99,245,31];[71,81,87]
[-93,331,-79];[41,69,33]
[-67,218,59];[46,22,18]
[-149,37,-53];[57,36,24]
[-107,161,-37];[24,28,41]
[-120,104,-21];[156,170,181]
[-96,163,-12];[132,150,156]
[-124,305,-67];[49,77,33]
[-28,297,-27];[46,82,38]
[-52,164,-37];[87,98,112]
[-52,302,-35];[132,97,74]
[-55,200,5];[74,85,90]
[-46,365,-11];[82,138,57]
[-112,84,-60];[82,48,33]
[-122,103,-24];[156,170,181]
[-122,99,-24];[156,170,181]
[-69,296,-3];[68,111,51]
[-34,212,1];[57,36,16]
[-75,298,-33];[60,99,49]
[-125,99,-28];[140,158,173]
[-34,189,-77];[63,32,16]
[49,124,-42];[137,137,137]
[-33,150,-34];[129,143,153]
[7,117,-9];[150,171,183]
[22,44,8];[93,54,35]
[-87,237,-9];[41,28,16]
[-10,88,-24];[140,97,49]
[-51,298,-41];[38,66,30]
[-96,111,-2];[181,195,206]
[-40,273,-62];[24,20,8]
[-75,332,-9];[41,60,33]
[-55,337,-59];[33,52,24]
[-34,225,2];[74,113,57]
[-90,103,-20];[117,139,156]
[-83,144,-31];[156,172,181]
[-74,213,-53];[24,32,49]
[-38,301,-65];[24,16,0]
[-98,111,-2];[186,204,211]
[-11,37,-16];[74,41,27]
[-26,204,-30];[68,81,90]
[-88,169,-36];[49,89,38]
[-26,289,-28];[30,60,21]
[-98,110,-2];[186,204,211]
[-19,154,-91];[33,32,74]
[-120,240,45];[82,75,74]
[-98,109,-2];[183,201,208]
[-13,167,-83];[49,20,16]
[-50,153,-16];[115,130,140]
[-69,248,93];[51,83,126]
[-21,140,7];[142,160,175]
[-30,342,-12];[49,77,33]
[-98,108,-2];[178,194,203]
[-39,251,7];[65,41,21]
[-113,265,47];[106,95,98]
[-21,249,-62];[27,54,18]
[-36,207,-78];[63,70,79]
[-138,0,-34];[140,97,66]
[-119,317,-62];[49,81,41]
[-99,110,-2];[189,207,214]
[-83,116,-6];[165,178,189]
[-146,31,-86];[68,40,27]
[-52,164,-2];[90,103,112]
[-85,195,-16];[74,81,90]
[-95,182,-33];[24,28,41]
[-38,198,-92];[71,34,24]
[-22,235,-58];[33,60,24]
[-4,136,-75];[99,93,165]
[-57,293,-11];[170,178,189]
[-94,109,-3];[159,174,189]
[-17,285,-30];[99,56,33]
[-11,206,-84];[99,52,33]
[-94,108,-3];[148,166,181]
[-35,271,-68];[49,36,8]
[-94,107,-3];[148,162,181]
[-95,107,-3];[153,171,183]
[-112,274,14];[66,101,49]
[-98,269,-1];[24,56,16]
[-1,149,-20];[150,167,183]
[-42,190,-3];[82,93,104]
[-36,330,8];[206,174,148]
[-63,226,-51];[41,48,74]
[-15,167,-40];[99,111,120]
[-87,257,9];[30,57,21]
[-126,0,-36];[112,73,43]
[123,110,22];[133,133,134]
[-67,236,63];[49,36,33]
[-83,346,-30];[41,69,33]
[-82,278,48];[76,69,66]
[-9,26,-7];[60,33,21]
[-88,106,-17];[123,142,156]
[-93,108,-5];[137,155,170]
[20,101,0];[145,98,51]
[-123,134,-29];[0,8,8]
[-26,242,-83];[87,97,104]
[-92,106,-6];[142,158,170]
[-49,220,78];[90,75,65]
[-93,169,-21];[107,121,132]
[-130,309,-62];[49,85,41]
[-77,347,-14];[33,56,24]
[20,132,-58];[76,75,75]
[-14,279,-62];[66,106,46]
[-68,201,5];[43,79,35]
[-92,105,-6];[137,154,167]
[-105,278,11];[57,93,41]
[-90,106,-9];[137,155,170]
[-114,67,-68];[74,44,33]
[1,132,-77];[57,48,90]
[-41,202,-86];[66,36,24]
[-118,236,64];[27,48,87]
[-41,147,-27];[134,148,159]
[-107,252,-8];[27,54,18]
[-56,166,-34];[82,93,99]
[-90,107,-8];[148,166,181]
[-23,178,-71];[71,33,24]
[-73,283,0];[51,85,35]
[-66,253,-48];[33,36,57]
[-55,345,11];[148,109,41]
[4,1,0];[82,48,33]
[-71,253,-49];[24,28,41]
[45,5,21];[57,32,21]
[84,112,-12];[155,155,155]
[-109,243,5];[49,59,65]
[-79,251,-40];[54,89,38]
[-98,157,-24];[140,155,167]
[-33,156,-97];[33,28,57]
[-91,107,-7];[148,166,181]
[-59,214,80];[49,28,16]
[-123,192,73];[90,77,74]
[-10,57,6];[51,28,16]
[-106,272,36];[132,121,115]
[-10,204,-79];[93,49,33]
[-49,337,-1];[41,69,33]
[39,129,-50];[51,51,51]
[-135,95,-39];[99,60,24]
[-15,98,-8];[107,60,33]
[-2,100,12];[140,158,173]
[-50,330,10];[104,69,24]
[-27,245,-3];[46,82,38]
[-112,328,-80];[49,77,33]
[-47,167,-42];[82,95,104]
[-152,34,-75];[71,41,30]
[-134,89,-49];[57,34,21]
[-16,248,-83];[66,109,49]
[-98,256,19];[54,65,71]
[-54,204,7];[57,93,41]
[-88,109,-7];[156,174,189]
[-62,338,-65];[33,52,24]
[-24,169,-47];[90,103,115]
[-29,346,11];[90,60,16]
[-103,144,-10];[148,170,181]
[-88,108,-8];[150,168,183]
[-87,338,-38];[33,60,33]
[5,157,-61];[66,56,107]
[-42,307,-31];[189,154,115]
[-31,294,-75];[41,28,8]
[-113,265,8];[24,60,24]
[-88,110,-7];[159,174,186]
[-63,236,67];[57,40,24]
[11,90,10];[57,36,16]
[-74,296,-34];[43,77,30]
[-103,173,-39];[8,8,8]
[-20,192,-71];[49,24,16]
[-104,119,-25];[140,154,173]
[-89,110,-5];[153,170,186]
[-107,81,-19];[66,32,16]
[-89,109,-6];[156,174,189]
[-11,248,-78];[57,93,41]
[-50,260,-59];[66,105,49]
[-118,92,-22];[156,174,186]
[19,139,-64];[48,49,48]
[-76,241,-45];[24,32,41]
[30,24,32];[115,73,41]
[-113,322,-62];[49,73,33]
[-56,192,5];[82,93,99]
[-26,322,-18];[148,121,74]
[-107,252,-1];[33,60,24]
[-109,117,-25];[150,166,178]
[-96,81,-28];[134,91,49]
[-22,133,7];[134,152,167]
[-89,108,-8];[150,168,183]
[48,124,-35];[105,106,106]
[-41,248,-65];[27,56,18]
[-109,107,-11];[150,166,178]
[-87,113,-5];[156,174,189]
[-47,273,-56];[24,28,41]
[-89,265,68];[49,79,123]
[-76,128,-3];[153,174,186]
[-83,122,0];[148,166,181]
[-23,190,-22];[82,95,104]
[-41,237,-67];[51,63,68]
[-95,94,-25];[123,143,159]
[-18,262,-49];[29,60,27]
[-68,232,-56];[16,20,24]
[-86,116,-3];[150,167,183]
[-51,360,2];[74,130,57]
[-54,217,79];[85,50,30]
[-32,291,-54];[51,91,35]
[-12,256,-61];[43,75,33]
[-14,144,-85];[24,24,49]
[-89,349,-67];[49,89,41]
[-87,115,-2];[148,166,181]
[-84,206,86];[115,85,49]
[-34,315,-26];[107,81,57]
[-82,124,1];[148,167,183]
[-83,121,-1];[148,166,181]
[-73,237,-45];[16,16,24]
[-75,252,-44];[66,36,24]
[-85,115,-4];[159,175,186]
[-85,114,-5];[162,179,189]
[11,5,28];[131,83,55]
[-87,113,-4];[153,171,186]
[-40,271,-68];[24,28,41]
[-152,44,-71];[57,32,24]
[-12,115,-6];[156,175,183]
[-38,231,2];[66,105,49]
[-75,298,-32];[60,99,49]
[-76,214,-6];[76,50,27]
[-103,247,32];[140,154,165]
[-88,113,-4];[148,166,181]
[-148,12,-67];[66,40,24]
[-56,290,-50];[57,93,41]
[-99,264,0];[27,54,18]
[-38,289,-59];[115,93,49]
[-110,57,-51];[51,28,16]
[1,104,-18];[156,174,189]
[-79,123,-3];[159,176,189]
[-81,123,-1];[148,167,183]
[-154,12,-37];[79,48,29]
[-35,330,-41];[33,60,33]
[-66,191,11];[60,99,43]
[-38,282,-8];[148,162,173]
[-82,123,0];[148,167,183]
[-4,162,-18];[140,156,170]
[-52,277,-65];[8,12,16]
[-83,121,-2];[148,166,181]
[-54,350,7];[57,97,49]
[-73,321,-27];[49,81,41]
[-19,339,-4];[104,70,24]
[-70,365,-21];[66,105,49]
[-101,116,-27];[120,136,148]
[-26,292,-17];[38,74,33]
[-55,165,-33];[82,95,104]
[-23,291,-15];[49,85,41]
[-73,173,6];[101,114,123]
[21,52,3];[82,48,33]
[-63,324,-53];[41,60,33]
[-30,266,3];[123,77,49]
[-81,120,-4];[162,179,189]
[-95,346,-59];[49,77,33]
[-43,186,7];[49,85,33]
[-115,248,31];[206,211,222]
[-55,340,-59];[33,60,33]
[-61,304,-16];[173,142,99]
[-115,85,-61];[90,52,33]
[-83,117,-5];[165,178,189]
[-43,347,-48];[41,60,33]
[-98,77,-44];[66,32,16]
[-78,263,-45];[66,101,49]
[-58,190,-41];[74,85,90]
[-73,222,-54];[24,32,49]
[12,140,-72];[239,195,16]
[-39,269,4];[74,121,57]
[-116,165,-30];[24,28,33]
[-60,273,-55];[57,97,41]
[-35,299,-41];[66,107,49]
[-108,249,47];[132,121,115]
[-67,300,-31];[76,85,93]
[-98,123,-3];[159,179,192]
[-42,219,-85];[137,148,153]
[-144,47,-81];[82,48,33]
[-107,173,-29];[24,32,41]
[-46,178,-45];[74,86,93]
[-151,41,-49];[74,44,33]
[-15,180,-88];[71,34,24]
[-19,248,-30];[24,52,16]
[-102,288,-9];[68,111,51]
[-75,360,-22];[49,89,41]
[-46,248,-56];[49,81,33]
[-40,149,-50];[40,71,27]
[-59,184,-40];[74,85,96]
[-81,125,0];[148,167,183]
[-52,253,-63];[66,52,24]
[-26,344,-26];[33,60,33]
[-124,65,-73];[87,52,33]
[-68,224,104];[41,69,107]
[-118,88,-60];[96,57,38]
[-113,65,-32];[71,42,27]
[-57,168,2];[82,97,107]
[-34,357,-32];[57,97,41]
[-15,266,-33];[46,78,35]
[-81,123,-2];[148,166,181]
[-94,138,-31];[173,190,198]
[-9,176,-24];[46,89,38]
[-17,254,-27];[41,73,33]
[-82,118,-5];[165,182,189]
[91,121,-3];[142,142,142]
[-50,247,-76];[43,77,30]
[-83,119,-3];[148,166,181]
[-2,22,-20];[90,52,33]
[-104,339,-75];[57,89,41]
[-8,16,-7];[62,38,27]
[-56,238,101];[43,70,109]
[-24,353,-17];[57,97,41]
[-83,118,-4];[159,174,186]
[-73,248,-42];[51,83,41]
[-79,230,-41];[66,60,33]
[-43,265,-67];[33,20,0]
[-30,263,-57];[30,57,21]
[-120,251,24];[167,174,183]
[-74,137,3];[156,170,189]
[-76,145,-31];[148,162,173]
[-94,102,-38];[156,170,181]
[-97,205,-40];[74,60,33]
[9,47,13];[76,45,33]
[-30,335,-34];[173,134,99]
[-7,149,-72];[33,32,66]
[-113,82,-24];[57,69,74]
[-77,131,2];[150,167,183]
[-6,84,-23];[90,52,24]
[-61,199,-48];[51,90,38]
[-59,206,81];[43,40,35]
[-80,204,-14];[66,79,82]
[-81,176,3];[96,107,115]
[-121,249,48];[109,97,93]
[-115,154,-24];[123,101,49]
[-92,197,-43];[90,77,33]
[-102,254,-11];[21,53,21]
[-44,229,-49];[43,75,35]
[-106,285,-8];[57,95,41]
[-60,332,-59];[33,60,33]
[-76,328,-22];[24,44,16]
[-18,182,-39];[82,93,99]
[2,50,11];[76,45,30]
[5,32,-28];[90,56,38]
[-108,269,16];[27,52,18]
[-61,325,-2];[123,89,24]
[-80,128,2];[148,166,181]
[4,126,-6];[145,162,175]
[-80,127,1];[148,166,181]
[-78,199,106];[41,52,90]
[-38,303,-28];[123,138,148]
[-34,313,5];[206,170,132]
[-84,110,-15];[132,151,165]
[-98,231,58];[82,44,32]
[-98,256,48];[167,139,96]
[129,103,32];[108,107,107]
[-78,126,-2];[148,166,181]
[-69,232,5];[18,44,16]
[1,146,-15];[148,170,181]
[-74,263,-46];[57,93,41]
[-42,289,-56];[49,85,33]
[-13,243,-73];[33,60,24]
[-15,144,-93];[107,56,41]
[-21,198,-13];[54,97,46]
[-22,187,-19];[93,106,115]
[-74,323,-38];[49,73,33]
[-95,261,29];[24,57,21]
[-58,233,11];[82,48,24]
[-119,231,26];[156,167,173]
[-106,263,54];[41,65,99]
[-9,3,-9];[132,85,57]
[-122,266,16];[54,93,46]
[-37,150,-104];[49,48,90]
[-73,137,2];[150,167,183]
[-111,148,-35];[0,4,8]
[-101,222,33];[66,36,24]
[-4,171,-83];[49,36,24]
[-70,234,70];[41,28,16]
[3,131,7];[178,193,203]
[-103,69,-47];[57,32,16]
[-63,199,7];[57,93,41]
[-52,284,-55];[24,32,49]
[-74,135,2];[150,170,183]
[-67,229,59];[51,32,16]
[-105,66,-43];[54,32,18]
[-125,53,-78];[74,44,33]
[-16,129,10];[134,152,167]
[-19,330,-12];[120,86,24]
[-75,133,1];[153,168,186]
[3,16,17];[71,41,30]
[-13,155,-35];[137,151,162]
[-42,238,-67];[57,69,74]
[37,135,-41];[51,51,51]
[-7,97,16];[156,117,66]
[-85,172,1];[99,113,123]
[-114,270,-2];[43,75,33]
[-75,132,0];[150,167,183]
[-84,227,-8];[41,24,8]
[-94,170,-15];[107,117,123]
[-87,200,88];[99,69,41]
[-35,258,-61];[35,67,27]
[-22,212,-91];[96,106,112]
[-7,117,-9];[137,155,170]
[-41,227,80];[181,138,99]
[-132,0,-41];[123,77,57]
[-115,98,-33];[107,65,33]
[-38,298,-27];[165,174,181]
[-45,300,-36];[132,97,74]
[-38,275,-1];[32,68,27]
[-51,210,82];[173,134,90]
[-17,195,-78];[115,69,49]
[-39,304,-26];[206,215,222]
[-14,136,-25];[167,180,192]
[-29,151,-35];[132,146,156]
[-77,132,2];[153,168,186]
[-46,355,7];[57,101,49]
[-77,129,-1];[148,167,183]
[-39,274,-63];[33,28,8]
[-97,183,-42];[8,8,8]
[4,6,9];[82,51,29]
[-13,184,-25];[38,73,30]
[-111,89,-18];[173,195,206]
[-40,282,-63];[46,82,38]
[-122,15,-58];[71,41,30]
[-88,191,-18];[49,83,35]
[-11,253,-71];[66,101,49]
[-68,297,-11];[38,73,30]
