position;colour
[78,28,2];[2,2,2]
[31,35,-16];[84,85,89]
[-77,35,-9];[79,81,80]
[3,44,-11];[77,116,193]
[-36,56,-1];[38,38,38]
[-77,35,-10];[67,68,70]
[-34,39,-12];[54,56,55]
[53,15,-6];[75,74,79]
[16,26,-8];[41,41,41]
[-83,37,-6];[26,26,26]
[-35,44,10];[54,54,54]
[-10,55,7];[49,50,54]
[40,4,-2];[76,76,76]
[-55,51,-3];[6,6,6]
[14,49,-14];[55,54,52]
[-10,49,13];[51,53,50]
[-73,39,11];[49,49,49]
[43,34,-3];[36,12,10]
[-82,33,1];[82,84,81]
[15,11,13];[65,66,68]
[28,11,1];[71,73,72]
[-46,48,-12];[220,181,54]
[-59,29,0];[29,31,30]
[-35,25,-9];[67,67,69]
[-21,39,10];[57,57,55]
[12,6,-12];[60,60,60]
[-37,41,8];[58,62,61]
[-73,33,-9];[47,49,48]
[-21,33,-10];[72,69,50]
[11,39,-15];[59,67,78]
[-31,31,11];[63,63,61]
[-11,10,-14];[61,60,55]
[-89,42,3];[11,10,8]
[-26,36,10];[2,2,0]
[-56,51,-9];[59,59,59]
[63,39,-6];[37,38,33]
[57,21,-6];[72,71,76]
[-48,35,-8];[61,63,60]
[-56,31,-7];[4,4,4]
[61,21,0];[60,62,61]
[-21,22,0];[24,24,22]
[-2,31,-17];[54,53,51]
[5,4,-10];[74,73,71]
[-50,32,8];[58,58,56]
[-36,27,9];[56,58,57]
[-38,36,11];[53,53,53]
[29,53,-10];[57,57,57]
[13,30,11];[61,63,62]
[-26,45,-9];[27,28,30]
[-46,36,11];[49,51,48]
[-15,24,8];[2,2,2]
[-1,54,-9];[37,30,11]
[43,19,-6];[36,40,39]
[-88,43,-2];[25,25,25]
[-53,51,3];[7,7,5]
[40,33,-9];[41,41,39]
[-45,33,-10];[74,93,149]
[-56,32,-13];[58,58,58]
[75,38,-6];[250,206,58]
[-22,32,12];[55,57,56]
[20,30,-9];[30,30,30]
[-28,25,-7];[21,21,21]
[-80,37,4];[25,25,25]
[18,29,-9];[2,2,0]
[-19,34,-9];[66,68,67]
[32,53,9];[59,59,59]
[20,28,-9];[44,44,44]
[5,51,12];[56,56,54]
[17,5,6];[52,53,55]
[79,20,4];[61,61,59]
[-90,43,-7];[67,67,67]
[-41,52,-8];[163,140,60]
[10,48,13];[68,62,64]
[41,46,-16];[87,87,87]
[-16,51,-13];[157,157,155]
[18,28,-9];[11,11,9]
[-39,40,-12];[59,59,47]
[-43,20,-5];[236,191,28]
[-66,47,6];[42,42,42]
[88,37,-2];[56,54,55]
[-21,37,-11];[19,20,15]
[-21,38,14];[53,53,53]
[6,50,14];[26,27,29]
[-55,37,-10];[2,2,2]
[25,54,7];[66,66,66]
[15,26,-10];[40,40,40]
[-89,39,-8];[73,73,73]
[-19,32,6];[52,78,152]
[-42,36,-11];[62,79,125]
[-51,25,-10];[67,67,67]
[-40,20,-6];[39,38,36]
[-16,26,7];[27,27,25]
[27,25,-9];[8,8,8]
[-58,26,-12];[82,83,87]
[-4,19,12];[56,56,56]
[88,32,0];[67,67,67]
[-58,24,-9];[55,55,55]
[58,47,0];[58,58,56]
[10,24,-9];[25,22,7]
[-25,50,5];[25,27,26]
[-55,48,-13];[144,138,124]
[-27,25,-8];[17,17,17]
[-28,40,11];[128,133,129]
[22,26,-10];[9,9,9]
[-6,59,-6];[78,79,81]
[3,24,9];[14,14,14]
[-24,52,-8];[55,56,51]
[-20,34,9];[75,72,53]
[-11,59,-5];[117,113,110]
[-21,21,8];[82,83,87]
[52,41,-6];[47,51,52]
[88,15,-4];[85,85,85]
[65,41,-6];[53,53,53]
[-48,44,8];[19,19,19]
[-22,27,-10];[23,19,16]
[-22,32,-10];[122,114,77]
[-78,30,0];[79,79,79]
[-1,24,-9];[13,13,13]
[-47,30,-2];[82,86,87]
[-15,17,-14];[59,59,59]
[-35,43,14];[61,58,49]
[-6,24,-9];[21,17,6]
[-93,45,-3];[122,124,119]
[9,59,-5];[196,145,36]
[-54,17,-6];[238,197,73]
[-73,49,-6];[49,49,49]
[-12,28,-11];[46,46,44]
[9,35,-13];[2,24,135]
[10,2,-8];[229,192,62]
[-57,32,3];[7,7,5]
[41,46,5];[53,53,53]
[-33,51,-10];[247,204,40]
[-16,14,-5];[1,1,1]
[46,10,-7];[80,80,82]
[-51,21,-5];[217,173,6]
[-46,35,-9];[199,165,32]
[14,56,-9];[242,203,86]
[-1,60,5];[225,190,38]
[-59,30,0];[12,12,12]
[24,54,-1];[56,56,56]
[81,20,3];[23,23,23]
[-10,24,-9];[38,26,0]
[56,33,4];[127,126,122]
[28,20,1];[46,37,22]
[14,24,-9];[18,20,19]
[-68,30,6];[57,57,57]
[-22,22,-10];[87,88,92]
[41,12,5];[61,63,62]
[-16,10,-12];[29,29,31]
[-48,37,-15];[52,51,47]
[10,35,-12];[3,18,119]
[-10,42,-15];[57,61,64]
[-78,47,1];[21,21,21]
[-35,31,6];[60,58,59]
[88,30,-3];[66,66,68]
[77,35,2];[27,27,27]
[-82,43,-9];[66,66,68]
[38,10,-4];[37,38,33]
[37,31,10];[45,45,45]
[-16,21,-9];[2,1,0]
[-32,39,-10];[50,51,45]
[-43,38,14];[247,211,29]
[-7,32,16];[12,12,10]
[-17,9,-9];[31,31,31]
[26,24,8];[16,16,16]
[-10,25,-8];[44,28,0]
[45,18,3];[33,33,33]
[10,51,-14];[45,45,43]
[-53,44,8];[6,6,6]
[-40,16,-1];[69,69,69]
[17,8,-9];[4,4,4]
[-8,59,4];[86,85,83]
[5,31,-16];[50,57,65]
[21,37,-15];[54,54,54]
[-29,21,3];[134,105,1]
[-80,38,7];[2,2,2]
[-47,16,1];[67,66,64]
[-4,43,10];[68,102,165]
[8,22,-12];[245,202,37]
[17,6,-9];[32,34,33]
[-49,36,8];[44,44,46]
[-33,29,-5];[28,28,28]
[-22,17,0];[20,22,21]
[10,3,-9];[129,116,63]
[51,8,0];[69,69,69]
[8,3,-9];[245,200,59]
[-24,49,1];[45,41,29]
[17,7,2];[29,27,28]
[-17,12,7];[60,60,62]
[-10,35,-16];[14,14,14]
[-59,49,10];[29,29,31]
[-10,3,-9];[149,114,30]
[77,19,-1];[76,70,58]
[81,14,-2];[72,73,75]
[5,54,-10];[55,55,53]
[-36,55,-1];[41,43,42]
[-24,18,-7];[10,9,7]
[-16,29,12];[61,61,59]
[-7,54,-10];[56,56,54]
[19,50,-14];[75,79,82]
[17,20,0];[1,1,1]
[-37,43,11];[51,51,51]
[-6,56,-9];[154,156,155]
[-81,38,-8];[59,61,60]
[-52,48,-9];[1,1,1]
[16,17,-1];[1,1,0]
[-5,2,8];[132,120,80]
[3,56,-9];[79,73,47]
[-51,53,-5];[38,38,38]
[-44,47,-10];[79,73,47]
[-13,54,-10];[58,58,58]
[-59,49,-11];[61,59,60]
[45,43,5];[60,50,38]
[-59,16,2];[99,90,95]
[-57,48,3];[2,2,2]
[-23,51,-9];[193,161,60]
[-36,38,-15];[72,69,54]
[-27,16,-5];[252,221,55]
[-43,48,-9];[57,56,51]
[22,31,10];[47,47,47]
[-58,26,7];[59,60,62]
[54,11,-3];[74,74,74]
[83,28,-6];[68,68,70]
[-77,47,-3];[31,30,26]
[1,49,-9];[37,62,129]
[33,8,-2];[20,20,20]
[-36,35,10];[52,52,52]
[-2,49,-9];[46,67,130]
[-80,37,2];[16,16,14]
[-3,49,-10];[63,79,128]
[-78,35,-9];[94,96,95]
[-92,47,0];[54,54,54]
[81,15,-3];[69,69,71]
[-19,23,8];[1,1,0]
[-11,56,0];[49,49,49]
[19,60,-5];[49,49,49]
[16,34,-14];[7,5,6]
[-16,9,-13];[47,47,47]
[20,23,-1];[30,31,26]
[36,52,-11];[60,61,63]
[29,54,-9];[87,87,87]
[-15,22,10];[43,43,43]
[-56,17,-5];[98,76,16]
[33,54,1];[57,57,57]
[-16,6,6];[0,0,0]
[-64,47,6];[45,21,0]
[-30,29,2];[33,34,36]
[-58,31,-12];[49,49,49]
[-46,47,-10];[5,5,5]
[-44,28,10];[51,53,52]
[34,43,-16];[33,33,33]
[25,43,15];[7,7,7]
[-29,24,5];[15,14,9]
[24,34,-14];[59,59,59]
[-7,30,-13];[173,148,64]
[27,54,-1];[56,56,56]
[-33,24,4];[6,6,6]
[-47,47,-10];[2,2,0]
[43,40,-10];[10,10,10]
[-57,24,-11];[71,71,71]
[-51,47,-10];[2,2,0]
[-34,53,6];[236,208,83]
[42,23,2];[18,18,18]
[0,58,-5];[87,78,49]
[33,26,-9];[79,79,81]
[0,43,11];[90,118,165]
[-3,60,-6];[226,190,42]
[17,56,8];[227,201,80]
[40,35,-12];[27,27,27]
[16,15,-7];[26,26,26]
[-42,39,14];[242,209,34]
[74,25,-5];[55,57,56]
[45,36,-5];[43,43,43]
[-57,47,-10];[5,5,5]
[5,22,11];[45,45,45]
[-86,44,-2];[19,19,19]
[-62,43,-10];[1,1,1]
[25,48,15];[56,54,57]
[81,21,4];[48,48,48]
[-80,42,-9];[61,63,62]
[-33,41,-10];[8,8,8]
[14,36,-17];[94,93,98]
[37,47,-16];[84,85,89]
[-69,31,6];[59,59,59]
[19,60,1];[67,68,70]
[-35,35,8];[23,23,21]
[-51,51,2];[5,5,3]
[26,22,-6];[68,68,68]
[-36,25,9];[54,53,51]
[1,49,-11];[61,81,140]
[-54,48,1];[5,5,5]
[-80,42,-2];[58,60,59]
[-25,20,0];[105,105,105]
[-17,11,8];[110,108,109]
[-35,40,-10];[181,153,43]
[-83,32,-2];[189,161,61]
[31,17,3];[58,51,41]
[-34,40,-10];[49,51,48]
[-37,29,-10];[48,48,48]
[-16,18,-12];[36,38,37]
[-30,40,-10];[45,45,45]
[39,27,2];[14,16,15]
[-27,38,-15];[51,52,46]
[6,51,-12];[66,66,64]
[28,36,-16];[22,22,22]
[72,42,-6];[50,50,50]
[-47,37,-9];[168,140,30]
[51,37,-4];[6,6,8]
[-31,40,-10];[46,48,47]
[-88,35,-4];[28,29,31]
[73,38,-6];[220,184,62]
[37,18,-7];[59,55,52]
[-48,30,-6];[29,33,45]
[-42,41,-10];[14,14,14]
[12,32,16];[42,38,29]
[-31,39,-10];[46,48,47]
[-33,39,-10];[50,52,51]
[-49,26,-10];[66,68,67]
[86,34,5];[65,66,68]
[87,26,-6];[61,61,63]
[-79,38,-3];[17,19,18]
[83,13,-1];[76,78,77]
[18,25,-1];[21,22,17]
[-17,40,-15];[32,34,33]
[-80,41,0];[16,16,16]
[14,25,7];[1,1,1]
[-56,66,-1];[27,29,28]
[74,25,-6];[52,52,52]
[-1,42,-12];[85,118,185]
[-9,60,-3];[53,55,54]
[-2,11,-14];[54,54,54]
[-66,32,-7];[63,63,63]
[-50,53,4];[17,16,11]
[-35,39,-10];[195,163,44]
[50,46,0];[52,49,44]
[-36,39,-10];[195,163,44]
[-49,45,-8];[41,42,36]
[-75,34,-10];[87,88,92]
[-15,21,-12];[42,42,42]
[-4,14,-14];[53,53,51]
[-47,54,-5];[41,41,41]
[11,52,-12];[94,95,97]
[-81,46,-1];[167,145,59]
[-1,37,-12];[86,121,187]
[-73,33,-10];[48,50,49]
[-18,25,-10];[13,13,13]
[-53,34,-14];[63,65,64]
[37,30,-8];[39,39,37]
[12,60,0];[254,218,62]
[32,21,-6];[57,53,50]
[8,2,-9];[246,200,53]
[-34,36,-15];[115,181,205]
[-16,9,-7];[119,121,120]
[14,2,-9];[68,68,68]
[78,17,1];[49,49,47]
[-19,33,-10];[60,62,61]
[-7,4,10];[221,185,39]
[-44,33,-10];[69,87,137]
[-58,32,-13];[57,57,57]
[-84,44,7];[65,64,62]
[17,22,-7];[19,19,19]
[-50,20,-6];[237,195,47]
[24,32,-10];[3,3,1]
[52,45,-5];[19,19,21]
[-41,46,-11];[68,69,64]
[-19,12,2];[241,221,158]
[-6,32,12];[20,35,68]
[-49,29,-10];[47,47,47]
[9,52,10];[55,55,55]
[-82,34,2];[2,2,4]
[17,2,4];[53,53,55]
[-75,50,-3];[61,61,61]
[-53,40,-15];[230,187,48]
[35,28,-9];[67,68,70]
[34,36,-16];[59,59,59]
[-59,27,-10];[64,65,67]
[-7,0,-2];[67,62,56]
[-79,43,-6];[17,17,17]
[42,37,-15];[55,54,52]
[12,26,-10];[29,29,29]
[-55,39,14];[53,53,53]
[1,58,-8];[231,199,88]
[-16,25,-6];[1,1,1]
[11,26,-10];[28,27,23]
[-11,54,-9];[36,36,36]
[40,16,5];[45,45,43]
[8,26,-10];[221,178,37]
[-85,42,2];[12,12,12]
[-66,31,-7];[62,62,62]
[-11,49,14];[53,53,51]
[35,14,-4];[41,40,38]
[5,26,-10];[28,24,21]
[1,26,-10];[25,25,25]
[-2,30,-16];[9,9,9]
[-16,12,4];[50,50,50]
[-8,50,-16];[92,92,94]
[-7,26,-10];[227,187,53]
[-8,26,-10];[238,195,30]
[-59,45,6];[4,4,4]
[-27,51,-10];[50,50,48]
[-56,45,6];[6,6,8]
[78,25,7];[61,63,62]
[-21,50,1];[17,17,17]
[60,25,-5];[75,76,78]
[-18,48,15];[62,63,65]
[-78,45,-2];[13,13,13]
[35,15,4];[41,40,36]
[-78,36,-9];[69,71,70]
[84,24,-6];[67,67,69]
[7,2,-8];[242,201,57]
[15,24,-9];[21,21,21]
[88,36,2];[67,69,68]
[-26,44,-15];[250,203,51]
[-40,34,9];[53,53,53]
[6,24,-10];[47,36,14]
[0,24,-10];[20,22,19]
[-19,33,-13];[41,41,41]
[18,29,8];[55,57,56]
[-56,26,-12];[90,91,93]
[59,18,0];[63,65,64]
[88,32,4];[70,70,72]
[-2,24,-10];[21,21,21]
[-17,24,-1];[35,35,33]
[-30,48,-4];[64,66,65]
[-25,42,-10];[22,22,20]
[-6,24,-10];[36,30,16]
[-18,51,-13];[63,63,63]
[-56,66,1];[75,76,78]
[-10,34,-17];[32,32,32]
[-21,22,-10];[91,95,98]
[5,0,-1];[66,68,67]
[-16,21,-11];[27,27,27]
[17,19,-7];[1,1,1]
[-26,39,-11];[135,119,60]
[-34,41,-10];[8,8,8]
[-72,38,11];[51,51,51]
[-15,10,13];[52,52,54]
[75,23,-5];[117,96,77]
[42,45,-4];[36,36,36]
[-17,7,-9];[47,47,47]
[-28,50,-10];[50,49,45]
[-14,3,-9];[69,69,69]
[-66,48,6];[48,48,48]
[41,23,-3];[25,25,27]
[80,36,5];[67,69,68]
[12,11,-14];[54,56,55]
[66,36,-6];[92,71,18]
[43,44,15];[83,83,85]
[-23,14,0];[45,47,46]
[16,45,14];[59,61,60]
[14,0,-2];[70,70,70]
[-60,23,-5];[81,86,89]
[-2,11,13];[55,55,53]
[3,25,-9];[12,12,12]
[-13,3,-9];[73,75,74]
[-9,42,-15];[28,34,50]
[-58,61,-2];[1,1,1]
[-57,36,8];[5,5,5]
[20,57,-8];[64,65,69]
[-91,41,-1];[44,111,179]
[46,15,-5];[35,34,32]
[16,4,8];[53,54,56]
[79,37,-6];[67,68,70]
[-41,42,-12];[119,121,120]
[-4,4,9];[74,72,75]
[41,23,3];[58,58,60]
[-24,15,-4];[72,73,75]
[9,54,-10];[55,54,50]
[-43,52,-7];[238,200,39]
[-43,28,-10];[52,52,50]
[-79,34,6];[22,22,20]
[63,47,2];[62,62,62]
[6,54,-10];[53,52,50]
[-28,30,-11];[45,45,45]
[-25,44,9];[35,37,36]
[42,8,-4];[34,32,33]
[77,38,-6];[113,102,72]
[12,39,14];[75,76,78]
[81,29,1];[201,171,51]
[-61,36,-9];[8,6,9]
[-44,43,-9];[40,41,43]
[-11,1,5];[242,204,71]
[-61,22,0];[105,141,175]
[47,9,-4];[45,45,45]
[63,33,-5];[49,48,46]
[60,31,3];[34,34,32]
[46,14,-6];[18,18,18]
[60,38,5];[64,65,60]
[26,54,-9];[78,78,78]
[80,23,5];[62,63,65]
[-1,45,-10];[76,118,192]
[-25,15,-4];[76,76,78]
[36,53,-9];[56,56,54]
[-17,20,-6];[5,5,5]
[18,34,-15];[34,34,34]
[-81,39,-10];[78,79,81]
[-32,42,8];[37,37,37]
[-41,51,-10];[63,60,43]
[-4,24,9];[16,16,14]
[-52,16,3];[228,189,52]
[-32,40,-10];[53,53,53]
[0,30,12];[48,49,44]
[10,54,-10];[57,53,52]
[-48,56,2];[50,52,51]
[-57,51,-10];[56,56,56]
[18,35,15];[68,69,74]
[19,39,-13];[78,135,212]
[-20,46,-9];[6,6,4]
[38,6,2];[22,22,22]
[-90,38,-5];[10,10,8]
[-83,46,5];[61,61,63]
[-4,1,-7];[62,62,62]
[-55,66,-2];[78,77,82]
[-70,46,-10];[47,47,47]
[-36,46,-14];[250,206,47]
[-38,40,14];[56,56,46]
[-45,32,6];[55,57,54]
[-70,45,-10];[38,37,35]
[43,40,-7];[5,6,8]
[33,35,-16];[81,85,88]
[-23,45,8];[60,62,61]
[48,33,-1];[84,84,82]
[51,11,-4];[47,48,52]
[77,28,-5];[20,20,18]
[-28,23,6];[29,29,31]
[-44,49,1];[19,21,20]
[-8,5,11];[245,211,43]
[-15,26,-10];[20,20,20]
[10,18,13];[58,57,55]
[-59,53,-4];[34,35,37]
[33,19,-6];[60,56,53]
[-44,45,-14];[66,64,51]
[-65,44,-10];[52,54,51]
[30,48,-15];[51,51,49]
[-27,33,12];[60,61,63]
[-59,30,-7];[8,8,6]
[-66,44,-10];[57,57,59]
[-46,55,-3];[40,40,40]
[-48,44,10];[1,4,11]
[-74,44,-10];[16,15,13]
[-40,40,-10];[123,127,126]
[19,32,-12];[108,108,110]
[-79,42,-10];[65,65,65]
[-26,45,-14];[254,206,46]
[-37,32,4];[60,62,61]
[53,34,-6];[83,82,80]
[0,34,9];[1,30,96]
[-31,25,-9];[63,63,65]
[67,41,5];[61,61,61]
[-23,31,-13];[59,59,57]
[-83,38,-4];[4,4,4]
[-32,26,-10];[69,71,70]
[-91,42,3];[10,10,8]
[-82,37,-7];[23,23,23]
[43,38,-15];[84,84,84]
[6,43,10];[50,88,153]
[-1,47,-9];[7,61,193]
[-57,46,6];[7,7,7]
[-47,47,12];[63,62,44]
[-62,36,-10];[0,0,0]
[-11,26,-7];[38,33,14]
[-81,35,-8];[41,41,43]
[43,45,2];[47,47,47]
[-16,7,-4];[2,2,2]
[-63,35,-10];[49,50,52]
[86,35,5];[64,65,67]
[-35,16,-3];[241,202,83]
[0,6,-12];[62,62,62]
[-64,35,-10];[47,49,48]
[-65,35,-10];[51,52,54]
[17,15,-12];[40,42,41]
[-74,34,-10];[22,24,23]
[17,19,-9];[1,1,1]
[-55,36,14];[57,57,57]
[40,35,-8];[29,29,29]
[41,35,-9];[25,25,25]
[31,54,-1];[58,58,58]
[40,35,-9];[29,29,29]
[16,5,-1];[1,1,1]
[40,34,-9];[31,31,29]
[10,50,12];[50,48,49]
[-68,33,-10];[48,48,48]
[86,15,-4];[78,78,80]
[-30,33,-10];[52,52,52]
[-30,16,-5];[34,29,23]
[35,19,-7];[57,53,50]
[88,30,0];[67,67,67]
[41,36,7];[53,53,53]
[-31,33,-10];[52,52,54]
[-56,47,5];[8,8,8]
[-55,27,-10];[42,43,45]
[-68,30,5];[55,55,55]
[-59,53,-3];[54,54,56]
[-69,50,2];[44,45,47]
[42,41,15];[61,61,61]
[-9,0,-6];[240,202,79]
[-16,18,8];[12,12,10]
[9,35,-11];[15,57,178]
[-42,26,-10];[69,69,67]
[-57,33,-10];[5,4,2]
[31,17,-4];[24,23,21]
[-29,50,3];[61,61,61]
[22,22,3];[4,3,1]
[3,29,-12];[55,57,54]
[-19,43,9];[107,107,97]
[-16,24,6];[5,5,5]
[-50,39,-15];[65,63,50]
[41,43,15];[116,116,116]
[-77,34,-9];[69,71,70]
[2,29,-13];[54,56,53]
[44,18,-4];[44,41,36]
[-58,33,-10];[14,14,12]
[-6,33,-11];[0,34,123]
[-5,27,9];[42,34,0]
[-10,60,-3];[49,47,48]
[0,5,11];[63,65,64]
[82,17,-6];[79,79,79]
[39,48,-8];[62,62,62]
[16,15,-14];[47,49,48]
[38,5,-2];[71,73,72]
[-56,33,-10];[3,3,1]
[38,49,4];[56,56,56]
[8,1,-8];[242,199,58]
[-8,58,-7];[25,25,25]
[29,7,1];[18,18,18]
[-21,31,-8];[6,6,6]
[-91,40,1];[72,74,73]
[-28,17,-5];[76,70,48]
[6,33,-10];[1,31,141]
[38,30,-9];[34,34,32]
[2,5,-11];[65,65,65]
[20,29,-10];[50,50,50]
[-37,16,-5];[34,34,34]
[37,51,-5];[58,58,58]
[-31,17,4];[249,206,32]
[-2,60,-1];[213,174,47]
[23,28,-10];[48,48,48]
[-38,30,-2];[53,55,54]
[-28,53,6];[242,204,69]
[24,50,13];[57,57,57]
[-29,47,7];[110,112,109]
[13,26,-8];[22,21,17]
[-36,29,2];[20,20,18]
[4,26,-8];[12,12,12]
[29,27,-9];[17,17,17]
[40,34,-11];[29,29,29]
[-52,32,6];[64,72,85]
[-16,10,-9];[18,18,18]
[57,17,-5];[73,73,73]
[2,50,12];[63,78,117]
[46,38,-6];[42,42,42]
[28,22,6];[57,57,57]
[79,30,1];[9,9,9]
[-42,44,-8];[44,46,45]
[-14,3,-10];[75,75,75]
[-93,38,-3];[117,119,116]
[-57,31,1];[32,36,39]
[-3,58,7];[64,63,58]
[44,38,-6];[16,16,16]
[-52,35,-14];[36,46,48]
[-3,26,-10];[24,24,24]
[-13,27,-10];[29,29,29]
[-20,49,-4];[55,55,55]
[-7,9,-14];[230,194,74]
[-16,8,11];[55,57,56]
[27,26,-10];[41,45,46]
[-27,35,-14];[26,33,39]
[-18,26,-10];[10,10,10]
[5,29,-12];[57,56,52]
[-48,55,-5];[51,51,53]
[-48,24,-6];[45,45,43]
[17,23,1];[35,36,31]
[-47,27,-10];[57,59,58]
[79,22,-6];[57,55,56]
[-33,21,-4];[159,125,1]
[26,52,10];[57,57,57]
[-7,51,13];[43,43,43]
[3,24,-10];[20,20,20]
[54,12,5];[102,100,103]
[-58,42,14];[230,195,67]
[-33,29,-4];[76,78,75]
[14,37,-17];[27,26,24]
[-55,46,-14];[68,70,69]
[-14,0,-5];[69,69,69]
[-75,34,9];[58,62,65]
[-5,24,-10];[22,22,20]
[-38,36,-11];[82,104,162]
[6,44,-11];[41,52,70]
[-8,24,-10];[223,179,8]
[14,44,-14];[53,66,83]
[-84,35,-2];[14,14,12]
[-27,16,-4];[2,2,0]
[-43,18,-6];[244,202,58]
[-9,24,-10];[209,169,9]
[10,38,-12];[22,64,184]
[-67,32,-8];[28,29,31]
[51,8,-2];[70,68,69]
[10,5,10];[77,73,61]
[-69,32,-8];[49,51,48]
[88,16,3];[73,73,73]
[60,28,-3];[14,14,14]
[-40,33,-7];[202,175,70]
[13,24,-10];[27,27,27]
[-1,32,-16];[37,37,39]
[43,44,-14];[60,60,58]
[-15,54,6];[55,55,55]
[10,24,-10];[23,20,13]
[-36,48,12];[234,205,87]
[41,20,-7];[68,69,71]
[-33,33,7];[25,25,23]
[43,45,-14];[74,74,74]
[-47,39,-10];[49,49,49]
[-70,30,4];[38,38,38]
[81,19,2];[10,10,10]
[-16,21,-5];[31,31,31]
[15,10,-13];[40,40,40]
[-37,46,10];[36,36,36]
[-71,42,-11];[29,27,30]
[-19,33,9];[52,78,152]
[63,47,0];[56,56,54]
[1,38,-12];[81,118,186]
[-11,24,-10];[20,19,17]
[-43,17,5];[64,63,58]
[-70,50,-3];[34,33,31]
[53,47,0];[60,60,60]
[-25,37,-12];[31,31,29]
[28,45,-17];[19,17,18]
[-15,3,-10];[97,95,96]
[21,25,7];[52,52,52]
[64,25,-4];[53,53,53]
[-33,21,3];[200,155,0]
[-79,39,-8];[49,49,47]
[3,0,-6];[65,65,65]
[40,48,14];[65,65,65]
[-69,34,9];[54,54,54]
[-34,39,-15];[241,203,66]
[31,40,-16];[18,18,20]
[-28,20,-6];[149,126,48]
[41,46,15];[76,76,76]
[84,21,-6];[65,66,68]
[-57,61,2];[65,65,65]
[-39,25,8];[62,62,64]
[-11,32,-15];[101,100,98]
[20,35,-16];[78,82,85]
[-24,33,8];[61,65,74]
[19,55,-9];[5,5,5]
[-19,48,12];[43,36,18]
[3,7,-13];[56,58,57]
[-10,15,-14];[172,141,48]
[75,24,5];[69,69,69]
[-8,54,-10];[58,58,58]
[-60,35,-14];[56,55,60]
[33,53,-10];[56,58,57]
[-16,29,-14];[75,75,73]
[24,37,15];[56,56,58]
[-54,39,-15];[223,184,47]
[-33,41,11];[28,28,20]
[32,53,-10];[52,50,51]
[-30,44,-12];[8,8,6]
[-5,47,-9];[4,49,178]
[-1,0,-1];[71,71,71]
[-41,17,5];[250,208,48]
[-6,57,-9];[33,33,25]
[-19,50,13];[66,70,71]
[91,44,-1];[74,75,77]
[-32,40,9];[53,53,53]
[-20,51,-10];[236,194,30]
[2,25,7];[2,2,2]
[-3,6,12];[58,59,61]
[-58,63,2];[68,69,71]
[-69,29,4];[27,29,26]
[-55,44,-15];[75,53,4]
[-41,30,-2];[6,8,7]
[85,20,5];[66,67,69]
[87,31,-5];[108,106,107]
[-24,51,-10];[65,50,19]
[-14,53,10];[56,56,54]
[-88,38,3];[11,11,11]
[-26,51,-10];[50,50,48]
[29,20,-3];[8,7,5]
[-28,51,-10];[61,57,46]
[4,16,-14];[53,53,51]
[40,22,-5];[37,37,37]
[-48,47,12];[66,63,44]
[-29,51,-10];[82,74,38]
[-46,19,5];[242,201,25]
[-17,22,0];[30,32,29]
[11,60,-2];[254,218,68]
[41,18,-7];[75,76,78]
[-49,48,1];[56,58,57]
[-86,46,-6];[65,67,66]
[-55,30,10];[30,30,28]
[18,51,-13];[56,56,56]
[16,3,-8];[54,55,57]
[-30,45,10];[57,59,58]
[-58,50,4];[1,1,3]
[11,45,14];[41,61,114]
[-6,48,-12];[7,29,68]
[42,10,5];[17,17,17]
[36,12,3];[47,46,41]
[-34,51,-10];[238,199,46]
[54,13,5];[81,81,81]
[-34,50,-10];[236,195,41]
[11,23,-10];[39,38,36]
[-55,34,-14];[59,59,57]
[-55,48,-9];[2,2,2]
[-52,59,-2];[57,57,59]
[72,31,-6];[73,74,76]
[11,24,9];[16,16,14]
[-44,49,-1];[19,21,20]
[37,30,-5];[56,57,59]
[-35,51,-10];[238,201,60]
[-29,16,0];[68,70,69]
[65,27,-1];[42,42,42]
[-38,51,-10];[64,60,48]
[-26,55,-1];[43,47,46]
[-20,48,-12];[55,44,22]
[-17,11,-8];[61,61,61]
[-12,30,-13];[54,54,52]
[-39,51,-10];[63,59,47]
[-49,51,-10];[117,102,37]
[-56,24,-9];[33,33,31]
[37,50,-10];[60,60,60]
[-72,51,-1];[185,186,190]
[64,35,-6];[80,54,21]
[-78,40,-5];[31,31,31]
[-55,44,-9];[6,6,6]
[-17,13,-10];[52,53,55]
[9,36,-11];[21,61,183]
[-53,27,-11];[50,50,50]
[-7,33,-14];[52,56,57]
[-14,2,-9];[65,65,65]
[-46,43,-9];[9,9,9]
[-31,21,-5];[35,28,9]
[-37,40,9];[16,16,16]
[-43,51,-10];[202,170,57]
[-45,44,8];[207,170,38]
[-74,29,2];[18,18,18]
[-56,51,-10];[56,56,54]
[0,49,-9];[38,59,122]
[-23,46,-10];[78,80,79]
[5,46,-10];[37,47,70]
[-82,37,-9];[64,65,67]
[6,53,-10];[54,54,52]
[-19,51,12];[72,74,73]
[1,46,-10];[58,98,186]
[-38,49,-12];[169,134,44]
[30,53,9];[60,60,60]
[-41,33,-14];[63,63,63]
[-22,46,-10];[55,57,54]
[-18,14,2];[117,116,121]
[-47,44,-11];[52,52,52]
[-42,46,-10];[55,56,51]
[-48,18,-6];[54,53,49]
[-34,35,8];[24,24,22]
[29,22,4];[26,22,13]
[60,39,5];[26,26,26]
[-26,40,-15];[53,50,45]
[-83,42,8];[64,65,67]
[-55,67,-2];[71,72,76]
