position;colour
[1,40,-1];[148,166,181]
[-19,59,2];[60,98,43]
[-8,72,-25];[87,97,104]
[-24,104,-6];[33,60,33]
[-19,88,0];[46,81,41]
[-26,37,-9];[156,174,186]
[-37,73,8];[154,164,172]
[-18,71,24];[74,65,66]
[3,3,9];[71,41,27]
[-3,49,-2];[165,178,189]
[-6,43,-24];[153,117,68]
[0,25,-7];[49,36,33]
[-6,72,-17];[51,90,38]
[-4,29,2];[107,65,33]
[4,24,2];[46,26,13]
[-8,64,-4];[57,36,16]
[-20,88,-13];[43,75,30]
[-5,87,-8];[74,117,49]
[-34,19,-10];[71,42,27]
[-12,96,0];[99,77,57]
[-20,64,-15];[132,109,49]
[-13,90,-11];[132,97,74]
[-14,78,-22];[33,66,24]
[-6,80,-5];[49,28,16]
[-14,106,2];[129,95,33]
[-11,108,-5];[74,125,57]
[-28,65,16];[82,28,24]
[-7,26,-3];[126,82,41]
[-13,55,-14];[74,85,90]
[-9,65,-13];[30,57,21]
[-25,57,-11];[66,105,49]
[-35,33,-11];[162,179,189]
[-27,101,-24];[49,81,41]
[-26,73,13];[87,45,30]
[-14,69,1];[60,99,43]
[-25,65,20];[49,20,8]
[-41,89,-20];[66,105,49]
[-8,68,-13];[30,57,21]
[-31,48,-9];[24,32,41]
[-6,31,1];[137,154,167]
[-14,83,-19];[33,16,8]
[-18,74,3];[60,33,16]
[-2,29,3];[107,65,33]
[-8,59,-2];[57,97,41]
[-27,49,-8];[115,130,140]
[-18,99,-1];[41,65,33]
[-27,72,18];[68,63,60]
[-9,61,-20];[60,30,18]
[-9,102,-8];[41,69,33]
[-23,70,-15];[82,73,33]
[-32,85,-5];[54,90,38]
[-23,66,-13];[115,101,49]
[-23,99,-22];[33,60,33]
[-15,78,22];[115,87,57]
[-19,97,-16];[24,44,16]
[-21,110,-12];[66,105,49]
[-24,106,-6];[49,77,33]
[-15,73,-21];[35,64,27]
[-2,52,-28];[74,36,24]
[-33,94,-21];[49,77,33]
[-8,75,-2];[51,90,43]
[-47,0,-13];[117,70,43]
[-14,91,-20];[49,36,16]
[-7,51,-15];[46,82,38]
[-13,109,-10];[57,97,41]
[-35,62,24];[38,52,90]
[-18,92,-11];[117,81,30]
[-9,72,-18];[30,57,21]
[-10,47,-33];[57,52,107]
[-27,80,5];[29,64,27]
[-21,109,-6];[57,97,41]
[-38,95,-19];[49,81,41]
[5,22,-6];[57,32,16]
[2,33,-4];[156,172,186]
[-34,101,-19];[49,77,33]
[-32,67,9];[71,86,95]
[-23,82,1];[49,81,33]
[-30,96,-18];[41,65,33]
[-32,95,-23];[41,69,33]
[-12,100,5];[99,69,24]
[5,28,-2];[142,98,54]
[-16,94,1];[165,134,90]
[-32,98,-17];[49,73,33]
[-5,38,-7];[173,190,198]
[-13,84,-2];[99,113,123]
[-11,45,-11];[123,138,148]
[2,29,-5];[118,133,145]
[-33,36,-7];[148,170,181]
[-2,52,-25];[49,36,24]
[-17,73,24];[115,82,46]
[-30,102,-21];[49,85,41]
[-30,22,-12];[63,36,16]
[-31,71,12];[93,52,35]
[-47,16,-16];[57,33,18]
[-22,108,-17];[49,89,41]
[-22,95,-8];[49,73,33]
[1,48,-18];[49,48,90]
[-21,70,2];[76,45,27]
[-27,73,15];[107,60,41]
[-18,75,-18];[33,36,49]
[-28,102,-14];[41,60,33]
[-15,46,-5];[104,117,126]
[-41,11,-26];[87,50,33]
[-31,72,23];[148,48,66]
[-17,65,-15];[41,73,33]
[-24,100,-7];[33,52,24]
[-10,70,-27];[170,179,186]
[-17,86,18];[209,198,192]
[-29,85,2];[63,99,46]
[-22,100,-22];[41,60,33]
[-21,79,24];[49,85,132]
[-30,69,26];[117,56,79]
[-19,43,-7];[132,146,156]
[-8,45,1];[159,175,183]
[-40,28,-12];[76,42,18]
[-8,52,-16];[49,81,33]
[-33,100,-18];[49,73,33]
[-24,46,-10];[132,146,156]
[-7,81,-5];[35,67,27]
[-36,79,4];[30,60,21]
[-17,58,3];[63,105,46]
[-31,73,2];[46,55,62]
[-24,73,-11];[43,78,35]
[-9,56,-1];[54,95,41]
[-18,82,22];[129,114,112]
[-4,46,-25];[57,38,21]
[-33,69,8];[115,125,132]
[-11,60,-3];[74,85,90]
[-19,76,-17];[49,32,16]
[-22,102,-22];[41,60,33]
[-7,57,-13];[60,97,46]
[-5,78,-16];[38,66,30]
[-21,65,1];[8,28,8]
[-27,102,-23];[49,77,33]
[-17,52,1];[90,102,109]
[-20,51,4];[60,97,43]
[-17,68,31];[90,77,74]
[-14,86,-17];[24,28,41]
[-21,64,-16];[16,20,24]
[-21,53,1];[93,106,115]
[-15,77,-20];[33,40,66]
[-28,66,10];[57,28,16]
[-29,67,18];[107,36,27]
[-18,108,-17];[49,85,41]
[-23,59,32];[74,60,57]
[-12,108,-2];[90,146,66]
[-6,64,-27];[93,107,117]
[-11,105,-13];[33,60,24]
[-10,84,-4];[35,69,27]
[2,0,-2];[79,49,30]
[-28,96,-19];[49,73,33]
[-32,54,-12];[173,150,74]
[-5,42,-9];[156,171,181]
[-25,72,20];[71,63,62]
[-20,105,0];[49,81,41]
[-36,73,9];[189,203,206]
[-6,53,-21];[74,32,24]
[-26,69,-14];[49,44,24]
[-9,87,-17];[49,85,33]
[-47,13,-15];[68,37,27]
[-15,57,-16];[60,101,43]
[-23,45,1];[148,162,173]
[-33,98,-25];[49,81,41]
[-18,84,-18];[16,16,8]
[-20,63,-13];[115,73,41]
[-37,29,-17];[107,65,24]
[6,1,1];[107,69,41]
[-22,53,1];[93,106,115]
[-27,79,6];[38,70,30]
[-15,79,-18];[57,44,8]
[-30,103,-20];[49,81,41]
[-6,86,-4];[82,130,57]
[-6,62,-21];[82,48,33]
[-13,109,-9];[66,109,49]
[-37,67,19];[117,110,104]
[-32,101,-23];[49,85,41]
[-2,15,3];[71,40,27]
[-17,53,-13];[74,87,96]
[-40,0,-7];[109,69,43]
[-23,74,28];[132,105,41]
[-31,78,7];[76,87,93]
[-7,65,-25];[181,192,200]
[-7,76,-14];[27,56,18]
[-35,31,-5];[153,170,183]
[-35,48,-9];[107,89,41]
[-39,95,-20];[57,93,41]
[-3,57,-25];[115,40,33]
[-7,74,-14];[30,57,21]
[-38,26,-6];[142,99,51]
[-21,44,-10];[137,151,162]
[-10,52,-15];[82,94,101]
[-10,79,-1];[30,57,21]
[-7,85,-6];[128,82,51]
[0,23,-8];[74,44,33]
[-9,49,2];[38,75,30]
[-6,32,-1];[142,158,170]
[-10,62,-2];[16,36,8]
[-7,75,-19];[30,56,21]
[4,29,-6];[126,79,41]
[-35,78,11];[117,99,101]
[-13,75,-17];[51,87,38]
[-34,100,-23];[57,93,41]
[-6,73,-12];[24,52,16]
[-4,41,3];[153,170,183]
[-38,92,-19];[49,85,41]
[-31,101,-24];[49,81,41]
[-23,70,0];[33,65,24]
[-39,92,-19];[49,77,33]
[-12,93,0];[214,186,148]
[-38,91,-22];[49,85,41]
[-18,109,-14];[57,101,49]
[-15,101,0];[41,69,33]
[-6,28,-2];[134,155,167]
[-30,101,-23];[49,81,41]
[-33,33,-14];[123,81,41]
[-18,94,-2];[43,37,30]
[-41,88,-20];[57,97,41]
[-6,42,2];[153,170,183]
[-31,77,19];[140,125,115]
[-22,70,14];[68,28,21]
[-23,101,-5];[41,60,33]
[-12,109,-3];[74,125,57]
[-30,55,-13];[74,56,24]
[11,0,6];[107,65,41]
[-17,105,1];[49,77,33]
[-24,80,0];[33,60,24]
[-31,96,-19];[41,69,33]
[-29,32,-12];[170,187,198]
[-2,55,-24];[79,40,27]
[-42,24,-16];[66,37,24]
[7,7,7];[101,62,40]
[-29,102,-23];[49,77,33]
[-29,103,-19];[49,77,33]
[-21,58,30];[57,52,49]
[-33,21,-8];[74,44,24]
[-10,53,-3];[90,103,109]
[-24,71,20];[76,71,65]
[-27,46,-10];[150,167,175]
[-9,101,-12];[189,174,148]
[-29,78,9];[24,57,21]
[-22,88,-1];[66,109,49]
[-2,41,-27];[74,50,33]
[0,37,4];[165,182,198]
[-26,100,-24];[49,77,33]
[-12,69,-20];[82,97,107]
[-16,47,-9];[93,106,117]
[-37,93,-23];[49,81,41]
[-34,22,-7];[66,36,16]
[-9,38,-4];[156,172,186]
[-27,97,-22];[41,65,33]
[-14,66,21];[156,121,74]
[-12,91,-9];[156,168,178]
[-8,83,-1];[33,67,27]
[20,34,-7];[132,132,132]
[-25,107,-11];[49,77,33]
[-7,70,-18];[33,60,24]
[-9,75,-16];[30,57,21]
[-32,40,-6];[156,174,186]
[-9,96,-7];[82,65,41]
[-24,56,-9];[74,87,96]
[-13,76,-26];[46,86,38]
[-25,100,-23];[41,69,33]
[-28,55,28];[24,16,8]
[-16,78,-18];[33,20,8]
[-39,65,18];[82,73,74]
[-4,73,-18];[38,70,30]
[-19,82,18];[57,43,38]
[-13,90,-18];[57,52,24]
[-29,72,18];[49,28,16]
[-5,32,-3];[173,190,198]
[-24,100,-8];[41,69,33]
[-18,107,0];[49,77,33]
[-27,96,-20];[33,60,33]
[-31,73,16];[62,52,46]
[-25,99,-23];[33,60,33]
[-28,75,25];[129,104,41]
[-15,74,2];[24,56,16]
[-29,101,-16];[41,65,33]
[-10,103,2];[90,60,16]
[-10,61,-4];[74,85,90]
[-12,55,1];[49,89,33]
[-20,44,0];[145,159,170]
[-31,59,29];[35,51,87]
[-38,69,17];[82,73,66]
[-12,45,-3];[132,150,165]
[-26,101,-23];[49,73,33]
[-41,8,-28];[132,85,57]
[-10,51,1];[35,67,24]
[-13,53,-1];[82,95,104]
[-7,53,-3];[112,127,137]
[-35,41,-8];[74,60,33]
[-27,80,-12];[54,94,41]
[-4,29,3];[107,69,33]
[-24,98,-22];[33,60,33]
[-26,100,-11];[33,52,24]
[-38,96,-21];[57,97,41]
[-21,66,31];[41,69,109]
[-28,75,3];[30,57,21]
[-32,46,-9];[24,28,41]
[-20,99,-19];[33,56,24]
[-16,81,-20];[49,36,16]
[-2,32,3];[123,138,156]
[-19,47,-9];[99,109,123]
[3,26,2];[57,32,16]
[-10,70,-17];[8,32,8]
[-37,9,-20];[54,29,16]
[-30,46,-4];[140,156,170]
[-26,65,13];[90,32,24]
[-31,25,-6];[123,85,41]
[-39,17,-11];[90,52,33]
[-40,7,-10];[109,67,41]
[-8,77,-16];[33,60,24]
[0,43,-21];[49,44,90]
[-16,103,-18];[41,60,33]
[-27,54,-5];[51,86,35]
[-35,96,-24];[49,81,41]
[-28,29,-6];[117,139,150]
[-28,103,-23];[49,81,41]
[-18,47,-8];[99,113,123]
[-15,96,-14];[49,81,41]
[-34,79,-3];[35,67,27]
[-14,105,-16];[41,65,33]
[-3,50,-24];[51,21,16]
[-14,49,-17];[54,94,46]
[-29,24,-7];[145,99,54]
[-25,103,-9];[41,60,33]
[-33,24,-7];[68,36,18]
[-11,69,-27];[173,182,189]
[-33,99,-25];[49,81,41]
[-10,108,-5];[33,60,24]
[-11,85,-21];[49,40,16]
[-13,69,-25];[140,150,156]
[-6,39,2];[134,151,167]
[-27,54,-9];[46,82,38]
[-3,71,-21];[16,44,8]
[-2,21,3];[60,34,21]
[-4,29,4];[156,109,57]
[-6,79,-5];[33,65,24]
[-19,107,-2];[57,97,41]
[-32,95,-20];[49,77,33]
[-23,53,2];[49,81,33]
[-22,97,-5];[49,73,33]
[-11,102,-13];[41,69,33]
[-19,76,-16];[49,32,16]
[-8,107,-7];[57,97,49]
[-41,0,-14];[123,81,49]
[-8,86,-3];[41,75,33]
[-30,78,0];[30,57,21]
[-23,69,-1];[30,57,21]
[-6,57,-25];[74,40,24]
[-41,91,-21];[66,105,49]
[-26,78,15];[140,109,74]
[-2,7,-7];[79,45,33]
[-10,68,-1];[66,109,49]
[-4,40,4];[165,178,189]
[-31,66,11];[76,40,27]
[-33,30,-3];[132,150,173]
[-2,44,1];[175,191,200]
[-19,76,27];[54,85,126]
[-26,71,-9];[87,52,30]
[-19,45,-15];[41,73,33]
[-10,98,-8];[104,70,24]
[-5,85,-9];[90,48,24]
[-2,42,2];[170,187,195]
[3,21,-7];[66,40,24]
[11,1,12];[41,36,33]
[7,7,6];[82,48,33]
[-12,67,-22];[132,142,148]
[-7,60,-9];[71,81,90]
[-8,61,-12];[38,71,29]
[-4,78,-19];[49,85,33]
[-32,77,8];[107,117,123]
[-9,77,-1];[27,52,18]
[-17,109,-13];[66,105,49]
[-21,70,-12];[49,81,33]
[13,0,5];[41,36,33]
[5,1,3];[107,69,41]
[-24,59,-10];[46,86,38]
[-38,15,-24];[82,48,33]
[-5,104,-3];[150,118,38]
[-22,50,4];[60,99,43]
[-43,21,-21];[79,45,33]
[-1,27,4];[68,36,18]
[-26,54,-10];[54,91,41]
[-3,59,-27];[49,28,16]
[-30,74,24];[132,101,41]
[-4,34,3];[117,135,150]
[-5,63,-24];[57,32,16]
[-7,106,2];[164,133,51]
[-30,82,12];[107,93,90]
[-22,97,-8];[24,44,24]
[-30,96,-19];[41,69,33]
[-11,79,-19];[35,68,27]
[-14,89,-14];[38,77,30]
[-17,89,-3];[161,175,178]
[-30,66,10];[66,36,24]
[-10,58,-15];[41,77,33]
[-42,23,-20];[82,50,33]
[-24,55,-9];[79,91,99]
[-34,74,8];[140,150,156]
[-17,110,-6];[74,125,57]
[-9,41,-1];[140,158,173]
[-19,84,0];[57,97,41]
[31,32,3];[147,148,147]
[-6,54,-28];[74,36,24]
[-39,90,-21];[49,81,41]
[-5,58,-27];[66,40,24]
[-5,74,-23];[27,54,18]
[-39,94,-21];[57,97,49]
[-33,38,-5];[153,174,186]
[-7,48,-28];[65,40,29]
[-7,103,-6];[137,102,33]
[-9,102,-9];[101,66,24]
[-10,100,-5];[49,73,33]
[-39,27,-6];[142,98,51]
[3,24,2];[129,104,40]
[-22,66,16];[33,81,115]
[-14,88,-7];[79,90,96]
[-37,32,-14];[137,91,49]
[-6,48,0];[156,170,181]
[-14,78,-21];[30,60,21]
[-32,101,-18];[41,69,33]
[-24,60,-2];[71,81,90]
[-18,103,-19];[33,48,24]
[-2,51,-5];[33,69,24]
[-33,51,-12];[49,44,16]
[0,1,-6];[132,85,57]
[6,4,13];[68,41,27]
[-11,98,-13];[33,56,24]
[-27,67,14];[49,32,16]
[-6,60,-10];[57,97,41]
[-20,89,-11];[35,67,27]
[-13,83,-1];[167,180,192]
[-25,51,2];[49,89,41]
[-7,103,3];[99,67,24]
[-38,95,-22];[57,97,41]
[-24,57,-12];[60,99,43]
[-11,97,-12];[112,75,24]
[-17,79,-17];[60,99,46]
[-32,29,-3];[120,142,159]
[-21,64,1];[99,60,41]
[-4,44,-27];[49,44,99]
[-19,100,-1];[104,67,24]
[-12,76,-21];[30,57,21]
[-22,58,-10];[74,81,90]
[-15,57,2];[51,89,35]
[-12,82,-1];[161,175,186]
[-27,53,-3];[84,98,109]
[8,4,13];[79,46,33]
[-7,88,-9];[68,111,51]
[-20,79,19];[33,32,24]
[-28,103,-14];[41,65,33]
[-10,102,2];[87,62,27]
[-38,97,-22];[57,97,41]
[-5,77,-7];[54,93,38]
[-36,28,-16];[57,28,16]
[-40,89,-21];[49,81,41]
[-25,66,-6];[35,63,27]
[-34,100,-24];[49,81,41]
[-23,77,-14];[60,97,43]
[-14,58,0];[82,93,104]
[-14,64,31];[68,59,60]
[12,41,-13];[131,132,132]
[-36,32,-6];[156,174,186]
[-34,79,-4];[33,69,24]
[-17,97,-15];[24,44,16]
[-3,32,-5];[173,190,198]
[-29,103,-20];[49,73,33]
[-8,53,-23];[68,28,21]
[-35,69,7];[131,144,153]
[-15,74,-25];[49,81,33]
[-18,63,24];[38,81,117]
[-14,47,-3];[90,105,115]
[-13,74,-20];[30,57,21]
[-18,81,-16];[24,32,49]
[-27,104,-20];[49,81,41]
[-9,104,4];[115,82,21]
[-30,62,29];[41,61,101]
[-36,99,-23];[57,97,41]
[-20,74,2];[57,97,49]
[-21,89,-6];[43,52,57]
[-6,73,-23];[62,73,79]
[9,0,4];[101,62,38]
[-21,72,1];[35,67,27]
[-19,83,21];[145,132,129]
[-22,88,-12];[54,94,41]
[-36,98,-24];[49,85,41]
[-6,78,-13];[35,64,27]
[-31,45,-3];[145,160,178]
[-12,99,-14];[24,40,16]
[-31,44,-3];[148,166,181]
[-22,101,-1];[41,65,33]
[-17,77,-17];[24,32,49]
[-33,101,-22];[57,93,41]
[-15,69,31];[107,97,90]
[-16,62,23];[71,63,57]
[-23,55,31];[99,85,82]
[-6,56,-4];[63,109,46]
[-26,56,-6];[74,87,96]
[-25,106,-18];[49,81,41]
[-24,76,25];[33,52,90]
[-11,83,-21];[41,36,16]
[37,31,8];[116,116,116]
[-28,65,17];[90,32,24]
[-3,58,-28];[98,55,38]
[-30,43,-8];[156,172,186]
[-8,67,-24];[131,142,148]
[-32,36,-8];[145,162,175]
[-19,69,25];[71,61,62]
[-34,81,5];[66,113,49]
[7,1,2];[99,65,41]
[-14,61,-14];[24,52,16]
[-33,28,-5];[165,182,192]
[-23,106,-5];[49,81,41]
[-29,95,-20];[49,73,33]
[5,30,-1];[145,103,57]
[-2,38,-5];[159,172,183]
[-38,75,1];[27,59,24]
[-9,83,-23];[54,94,38]
[-21,102,-21];[41,60,33]
[-23,46,1];[140,154,165]
[-20,96,-15];[41,60,33]
[-14,109,-2];[82,142,66]
[-23,71,-11];[41,69,24]
[-14,109,-13];[57,93,41]
[-12,47,-16];[49,85,33]
[-36,50,-9];[41,32,8]
[-29,87,-4];[63,105,46]
[-8,57,-25];[93,50,35]
[-28,101,-14];[41,60,33]
[-37,95,-23];[57,93,41]
[-6,44,-25];[178,142,101]
[-29,49,-5];[123,138,148]
[-25,68,21];[90,52,33]
[0,42,-25];[41,32,66]
[-21,55,-14];[63,99,46]
[-16,84,18];[82,77,74]
[-32,77,-1];[30,57,21]
[-1,0,-6];[132,85,57]
[-28,62,-14];[33,36,57]
[-29,99,-24];[49,73,33]
[-12,46,-11];[112,127,137]
[-18,85,-1];[35,70,27]
[-26,97,-15];[41,65,33]
[-14,105,-15];[41,65,33]
[-14,52,2];[43,79,27]
[-23,49,1];[120,131,137]
[-29,78,3];[27,54,18]
[-19,94,-1];[41,40,33]
[-22,86,2];[33,65,24]
[-10,59,-4];[74,87,96]
[-16,110,-4];[74,125,57]
[-26,64,23];[24,12,0]
[-36,63,19];[55,41,35]
[-29,98,-24];[49,77,33]
[-12,102,0];[33,48,24]
[-20,105,-19];[49,73,33]
[-16,70,31];[181,174,165]
[-34,95,-19];[41,69,33]
[-23,100,-5];[33,48,24]
[-4,52,-7];[115,130,140]
[-9,76,-17];[35,66,27]
[-29,30,-2];[123,142,156]
[5,40,-20];[89,90,89]
[-35,93,-20];[49,77,33]
[-36,32,-14];[140,93,49]
[-18,102,0];[41,69,33]
[-6,24,-5];[115,69,33]
[-25,103,-23];[49,73,33]
[-22,57,-10];[74,81,90]
[4,49,-19];[66,60,107]
[-12,64,-26];[132,142,148]
[-27,69,-5];[82,49,30]
[-14,65,22];[156,117,74]
[-32,30,-2];[148,167,183]
[-8,87,-19];[66,105,49]
[-36,75,3];[66,73,82]
[2,1,6];[109,63,35]
[-27,81,4];[41,77,33]
[-23,89,-11];[63,102,49]
[1,3,5];[68,38,27]
[-34,69,16];[132,101,66]
[-13,81,22];[87,75,74]
[-17,49,3];[29,64,24]
[-19,67,25];[66,44,33]
[-16,59,2];[54,93,38]
[-37,98,-20];[57,93,41]
[-11,43,-2];[140,158,173]
[-13,74,-22];[33,40,49]
[-4,33,2];[120,139,153]
[-19,101,0];[164,129,49]
[2,36,-22];[90,85,156]
[-13,54,-1];[82,91,99]
[-18,108,-15];[57,93,41]
[5,2,1];[96,62,38]
[-43,0,-8];[123,77,49]
[-6,83,-11];[49,81,41]
[-34,97,-24];[49,77,33]
[-17,108,-15];[49,81,41]
[-18,45,-2];[115,128,142]
[-33,74,11];[198,211,214]
[-9,104,-3];[24,44,24]
[-23,40,0];[156,170,189]
[-33,99,-18];[49,77,33]
[-26,71,10];[60,26,16]
[-18,101,-19];[41,60,33]
[-3,1,-4];[132,84,57]
[-27,52,0];[49,85,33]
[-29,24,-8];[140,97,49]
[-22,109,-8];[57,97,41]
[-28,62,-13];[33,36,57]
[-1,48,-26];[68,44,30]
[-36,70,6];[139,154,159]
[-3,46,-9];[140,156,170]
[-32,70,7];[115,126,134]
[0,30,-7];[140,97,49]
[-15,102,1];[49,77,33]
[-23,87,-1];[33,69,24]
[-15,103,1];[49,81,41]
[-16,49,-17];[49,89,41]
[22,38,-4];[110,110,110]
[-5,35,-1];[128,147,161]
[-9,79,-17];[30,57,21]
[-7,49,-1];[145,160,170]
[27,33,-3];[144,144,144]
[-22,74,19];[33,81,115]
[-18,108,-1];[66,113,49]
[-14,89,-13];[35,69,27]
[-26,100,-12];[33,52,24]
[-34,33,-13];[115,73,41]
[-21,74,1];[35,69,27]
[-17,85,-20];[115,97,49]
[-23,75,27];[165,138,41]
[1,2,3];[104,64,43]
[-6,74,-6];[51,89,38]
[-15,73,-25];[27,54,18]
[-35,80,5];[62,98,46]
[-29,59,30];[33,49,87]
[-18,109,-2];[66,117,49]
[-14,66,0];[129,104,40]
[-28,76,2];[30,57,21]
[-34,76,12];[74,73,74]
[-29,74,3];[41,44,49]
[-4,83,-18];[63,102,46]
[-23,101,-3];[24,40,16]
[-31,72,4];[71,86,95]
[9,37,-15];[78,77,78]
[-32,20,-10];[41,20,8]
[-10,61,-28];[71,38,29]
[-21,52,-15];[60,94,43]
[-26,104,-10];[41,60,33]
[-15,110,-4];[82,138,57]
[-23,97,-6];[49,77,33]
[-7,65,-26];[181,186,198]
[-30,85,1];[57,93,41]
[-20,92,-7];[101,66,24]
[-34,94,-20];[49,77,33]
[-9,105,-9];[24,44,24]
[-22,68,-13];[115,97,49]
[-37,24,-20];[101,61,41]
[-19,50,0];[96,110,120]
[-19,64,-13];[123,81,49]
[-30,74,12];[71,38,27]
[-16,110,-5];[74,130,57]
[7,0,-2];[120,71,46]
[-5,33,-2];[170,186,195]
[-28,58,26];[79,55,35]
[-26,32,-6];[132,148,165]
[-37,70,8];[175,182,192]
[-15,71,30];[41,48,66]
[-15,89,-18];[66,48,24]
[-22,106,-19];[49,77,33]
[-32,85,-6];[51,87,35]
[-24,97,-20];[33,60,33]
[-7,29,-1];[123,79,38]
[2,1,5];[120,70,46]
[-20,88,-1];[46,82,38]
[-22,59,32];[74,65,66]
[-26,74,-3];[27,52,18]
[-41,25,-11];[49,24,16]
[-14,74,-26];[16,48,16]
[-8,62,-10];[107,73,49]
[-13,49,-3];[82,97,107]
[-1,25,-8];[107,65,24]
[-14,110,-8];[74,121,49]
[3,0,8];[115,70,43]
[-16,72,-15];[46,78,38]
[-6,80,-23];[57,94,41]
[-33,33,-3];[148,166,181]
[-10,104,-1];[33,52,24]
[-33,78,11];[84,77,76]
[-26,78,0];[30,56,21]
[-16,110,-8];[74,117,49]
[-30,82,6];[66,103,49]
[-32,80,2];[30,57,21]
[-3,72,-21];[63,97,46]
[-11,63,0];[79,48,27]
[-34,21,-8];[46,26,13]
[-8,71,-15];[33,69,24]
[-30,80,6];[30,57,21]
[-33,61,27];[38,50,90]
[-24,48,-10];[117,128,134]
[-36,76,6];[132,146,156]
[-8,80,-4];[35,63,27]
[-8,58,-13];[74,81,90]
[-19,102,0];[143,108,38]
[-29,54,-12];[66,52,24]
[-35,46,-8];[107,89,41]
[-4,25,-7];[145,101,57]
[-10,46,-11];[123,138,148]
[-30,47,-5];[140,155,167]
[-33,79,5];[63,77,84]
[-12,54,-2];[87,98,107]
[-8,68,-3];[57,93,41]
[-30,65,11];[68,34,24]
[-3,13,1];[57,32,21]
[-32,102,-19];[49,77,33]
[-6,57,-10];[57,93,41]
[-13,73,-24];[51,60,68]
[-17,108,-2];[74,113,49]
[-7,50,-23];[49,40,33]
[-24,69,1];[74,44,24]
[-7,86,-12];[33,60,24]
[0,39,-5];[153,174,186]
[-16,106,2];[66,113,49]
[-39,10,-16];[51,28,13]
[-21,44,1];[148,162,173]
[-13,72,-23];[57,73,82]
[-25,69,-7];[27,60,18]
[-29,102,-15];[41,60,33]
[-11,107,-11];[57,97,41]
[-26,44,-10];[156,174,181]
[-30,77,6];[68,77,84]
[-40,21,-9];[68,38,27]
[-35,78,6];[87,102,112]
[-6,75,-23];[33,60,24]
[-31,84,-7];[54,86,38]
[-30,49,-7];[41,73,33]
[-13,108,-11];[57,97,41]
[-26,67,-15];[156,130,66]
[-26,72,11];[63,33,21]
[-31,96,-22];[49,77,33]
[4,26,3];[140,117,57]
[-29,22,-13];[115,73,33]
[-19,100,-20];[33,60,33]
[-31,78,-5];[24,53,21]
[1,38,1];[156,172,186]
[0,19,3];[71,41,30]
[-25,51,-9];[99,111,120]
[-7,61,-11];[51,89,43]
[-12,109,-9];[66,105,49]
[-13,100,-1];[33,60,33]
[-20,70,30];[49,73,115]
[-45,7,-24];[123,76,55]
[-22,46,-10];[115,134,148]
[-12,80,-22];[33,65,24]
[-18,78,-17];[101,63,35]
[-24,99,-1];[156,125,82]
[-14,89,-20];[156,130,66]
[-10,50,-16];[49,82,35]
[-6,49,-15];[46,74,30]
[-29,26,-10];[140,158,173]
[-12,51,-2];[90,103,112]
[-13,100,-15];[41,60,33]
[-13,99,-14];[24,40,16]
[-13,80,-19];[51,89,38]
[-26,105,-12];[33,56,24]
[-10,50,-14];[90,103,112]
[-46,9,-23];[68,38,27]
[-35,31,-16];[145,99,54]
[-9,87,-6];[33,69,33]
[-33,68,18];[107,89,57]
[-24,64,-5];[63,45,24]
[-24,66,-9];[38,70,30]
[-22,50,-10];[99,110,117]
[-26,71,-3];[90,48,24]
[-16,99,2];[104,70,24]
[-19,107,-18];[49,77,33]
[-42,2,-21];[98,63,38]
[-30,37,-9];[170,186,195]
[-20,100,-20];[33,60,33]
[-20,59,-11];[74,81,90]
[0,9,-9];[96,62,38]
[-10,99,-11];[104,67,24]
[-28,75,11];[82,40,24]
[-20,63,-12];[107,69,41]
[-37,64,17];[54,42,41]
[-30,73,11];[68,37,27]
[-15,89,-3];[126,136,142]
[-38,66,20];[62,57,54]
[-18,45,-5];[123,138,148]
[-7,69,-5];[43,75,30]
[-28,48,0];[137,151,162]
[-4,53,-11];[51,89,35]
[-17,70,25];[66,56,57]
[-11,92,-3];[90,77,74]
[-28,28,-13];[148,99,54]
[-7,37,0];[132,148,165]
[-5,47,-26];[82,48,33]
[-37,7,-20];[66,36,24]
[-11,98,-11];[107,73,24]
[29,35,1];[153,154,153]
[-33,84,-4];[51,87,35]
[-4,79,-16];[35,71,27]
[-22,61,0];[71,82,87]
[-25,106,-17];[49,81,41]
[-15,60,-14];[71,79,87]
[-30,80,-1];[33,65,24]
[-16,86,-3];[140,154,165]
[-24,99,-7];[41,60,33]
[-32,79,-6];[29,60,27]
[-25,96,-19];[33,60,33]
[-4,38,-6];[173,186,198]
[-36,74,3];[71,85,93]
[-33,50,-10];[239,235,198]
[-25,51,3];[49,85,33]
[-18,78,-19];[41,28,8]
[-35,99,-23];[57,93,41]
[-47,15,-19];[66,38,24]
[3,28,2];[57,36,16]
[-7,24,-1];[107,65,33]
[-10,54,-16];[49,86,38]
[-37,6,-18];[68,37,30]
[-12,109,-2];[90,154,66]
[-11,86,-20];[54,89,38]
[-19,82,1];[68,111,51]
[-14,74,-23];[27,57,21]
[-23,96,-7];[49,73,33]
[0,46,-20];[33,28,66]
[-28,40,0];[173,190,198]
[-20,72,-14];[57,48,24]
[3,0,4];[101,59,35]
[-35,80,6];[49,82,35]
[-23,102,-5];[33,52,24]
[-17,61,33];[82,73,74]
[-6,65,-24];[181,193,197]
[-8,106,-7];[49,81,41]
[-24,102,-5];[33,60,33]
[-15,97,-14];[24,44,24]
[-1,1,2];[115,69,41]
[-19,98,0];[156,117,41]
